"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.005,1,2,10000,180,5,-1,0,-1,-1,0,0,0,-1,-1,-0.76744,0.62168,0.41927,-0.053682,0.35305,-0.021337,0.08641,-0.9094,-0.4538,-0.85338,
,,,,,,,-1,5,-1,0,-1,-1,0,-1,0,0,0.64112,0.78328,0.90786,0.99856,0.9356,0.99977,0.99626,0.41592,0.8911,0.52129,
,,,,,,,0,-1,6,0,-1,-1,-1,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,5,-1,-1,-1,0,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,6,0,-1,-1,0,0,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,0,5,-1,0,0,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,-1,7,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,0,-1,0,-1,4,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,0,0,0,-1,-1,5,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,0,-1,-1,0,-1,6,,,,,,,,,,,
