"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.01,1,2,10000,180,4,0,-1,0,-1,0,-1,0,-1,0,-0.97853,-0.31174,-0.92833,0.80931,0.92636,-0.99427,0.96305,-0.92083,-0.52648,0.40832,
,,,,,,,0,5,-1,-1,-1,0,0,-1,0,-1,-0.2061,-0.95017,-0.37175,0.58738,0.37665,0.10691,-0.26933,0.38996,0.85019,-0.91284,
,,,,,,,-1,-1,6,-1,0,0,-1,0,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,3,-1,0,0,0,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,5,0,0,-1,-1,0,,,,,,,,,,,
,,,,,,,0,0,0,0,0,2,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,0,0,-1,5,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,0,0,-1,0,-1,4,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,-1,-1,-1,6,0,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,0,0,0,0,2,,,,,,,,,,,
