"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.01,1,4,10000,180,3,0,0,-1,0,0,-1,-1,0,0,-0.97122,-0.9606,0.99922,-0.33552,-0.50763,0.15058,0.98245,0.05943,0.28502,0.67789,
,,,,,,,0,7,-1,-1,-1,-1,-1,-1,-1,0,0.2382,0.27795,-0.039569,-0.94203,0.86158,0.9886,0.18653,-0.99823,-0.95852,0.73516,
,,,,,,,0,-1,4,-1,0,0,-1,-1,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,8,-1,-1,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,4,0,-1,0,0,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,3,0,-1,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,-1,0,5,-1,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,-1,-1,6,0,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,0,0,0,2,0,,,,,,,,,,,
,,,,,,,0,0,0,-1,-1,0,0,0,0,2,,,,,,,,,,,
