"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.02,1,2,10000,180,5,-1,0,-1,0,0,-1,-1,0,-1,-0.92391,-0.010376,0.98001,-0.97779,-0.98805,-0.61961,0.75948,0.14652,-0.51182,0.18087,
,,,,,,,-1,5,-1,0,-1,0,0,-1,-1,0,0.38261,0.99995,0.19896,0.20958,0.15412,-0.78491,-0.65053,-0.98921,0.85909,-0.98351,
,,,,,,,0,-1,6,0,-1,-1,-1,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,3,0,-1,0,0,-1,0,,,,,,,,,,,
,,,,,,,0,-1,-1,0,5,-1,0,0,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,5,0,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,0,0,0,4,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,0,0,-1,-1,5,-1,0,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,-1,0,0,-1,5,0,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,-1,-1,0,0,5,,,,,,,,,,,
