"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.005,1,6,10000,180,5,-1,0,0,-1,0,0,-1,-1,-1,-0.24003,0.94011,0.43362,0.6124,0.4249,0.44371,-0.96646,-0.72034,-0.706,0.99425,
,,,,,,,-1,7,-1,0,-1,0,-1,-1,-1,-1,0.97077,-0.34086,0.90109,-0.79055,-0.90524,-0.89617,-0.25683,0.69363,0.70821,0.10707,
,,,,,,,0,-1,3,0,-1,0,0,0,0,-1,,,,,,,,,,,
,,,,,,,0,0,0,3,-1,-1,-1,0,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,7,-1,-1,-1,0,0,,,,,,,,,,,
,,,,,,,0,0,0,-1,-1,2,0,0,0,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,-1,0,4,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,0,-1,0,0,3,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,0,0,0,-1,0,4,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,0,0,0,0,0,-1,4,,,,,,,,,,,
