"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.03,1,6,10000,180,3,0,0,0,-1,-1,0,0,-1,0,0.46077,-0.3505,0.97905,0.70925,-0.094476,-0.86191,-0.82018,-0.87927,0.10961,0.89334,
,,,,,,,0,3,-1,0,0,0,0,0,-1,-1,0.88752,-0.93656,0.20364,0.70495,0.99553,-0.50706,-0.57211,-0.47632,0.99397,0.44938,
,,,,,,,0,-1,7,-1,0,-1,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,3,-1,0,0,0,-1,0,,,,,,,,,,,
,,,,,,,-1,0,0,-1,4,-1,0,-1,0,0,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,5,0,0,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,0,0,1,0,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,0,-1,0,0,2,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,-1,0,0,6,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,-1,0,0,-1,4,,,,,,,,,,,
