"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.01,1,6,10000,180,5,0,-1,-1,0,-1,-1,0,0,-1,0.60709,0.99794,0.49742,-0.81064,0.53326,-0.93225,0.61339,-0.86942,0.99516,-0.65242,
,,,,,,,0,4,-1,0,0,0,-1,-1,0,-1,0.79463,-0.064169,0.86751,-0.58554,0.84595,-0.36181,0.78978,0.49407,0.098312,0.75786,
,,,,,,,-1,-1,6,-1,-1,0,0,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,5,-1,0,-1,0,-1,0,,,,,,,,,,,
,,,,,,,0,0,-1,-1,5,0,0,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,0,0,3,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,-1,5,-1,0,0,,,,,,,,,,,
,,,,,,,0,-1,-1,0,-1,0,-1,6,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,-1,0,-1,6,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,0,-1,0,0,-1,-1,5,,,,,,,,,,,
