"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
3,10,0.03,1,8,10000,180,6,-1,-1,-1,-1,0,0,0,-1,-1,-0.72335,0.12874,0.12091,-0.47741,-0.67856,-0.43433,0.60392,0.56953,0.80068,-0.37993,
,,,,,,,-1,4,0,-1,-1,0,0,0,-1,0,0.69048,0.99168,-0.99266,0.87868,-0.73454,0.90076,0.79704,-0.82197,0.5991,-0.92502,
,,,,,,,-1,0,6,-1,-1,-1,-1,0,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,6,-1,0,0,-1,0,,,,,,,,,,,
,,,,,,,0,0,-1,-1,-1,7,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,0,-1,5,-1,0,-1,,,,,,,,,,,
,,,,,,,0,0,0,-1,0,-1,-1,4,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,-1,0,0,6,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,0,-1,-1,-1,-1,7,,,,,,,,,,,
