"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
1,10,0.02,1,2,10000,180,3,0,-1,0,-1,-1,0,0,0,0,-0.25807,0.53977,-0.64918,0.28132,-0.51875,-0.8399,0.536,-0.84853,-0.41844,-0.55545,
,,,,,,,0,4,0,-1,-1,0,0,-1,-1,0,0.96613,-0.84182,0.76064,-0.95961,0.85493,-0.54274,0.84422,-0.52915,0.90825,-0.83155,
,,,,,,,-1,0,3,0,0,0,-1,0,0,-1,,,,,,,,,,,
,,,,,,,0,-1,0,5,0,-1,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,0,5,-1,0,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,-1,-1,7,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,0,-1,5,0,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,-1,0,5,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,-1,-1,-1,-1,7,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,-1,-1,-1,-1,-1,6,,,,,,,,,,,
