"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.005,1,4,10000,180,6,-1,0,-1,-1,-1,-1,0,-1,0,0.94288,0.45988,-0.81216,0.90915,0.53192,-0.58225,-0.95312,-0.098364,-0.39169,-0.65583,
,,,,,,,-1,5,0,0,0,-1,-1,0,-1,-1,0.33313,0.88798,0.58344,-0.41647,0.8468,0.81301,-0.30258,-0.99515,-0.9201,-0.75491,
,,,,,,,0,0,3,0,-1,0,0,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,0,0,6,-1,-1,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,5,0,-1,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,6,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,-1,7,0,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,-1,0,-1,0,3,0,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,-1,-1,0,7,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,0,-1,0,-1,4,,,,,,,,,,,
