"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
3,10,0.02,1,8,10000,180,2,0,-1,0,0,0,0,-1,0,0,-0.96189,-0.48896,-0.99973,-0.5612,-0.47822,0.020409,0.21043,0.70971,0.3979,0.89084,
,,,,,,,0,4,0,0,0,-1,0,-1,-1,-1,-0.27342,-0.87231,-0.023038,0.82768,-0.87824,0.99979,0.97761,0.70449,-0.91743,0.45433,
,,,,,,,-1,0,5,-1,-1,-1,0,-1,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,4,0,-1,0,-1,0,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,3,-1,-1,0,0,0,,,,,,,,,,,
,,,,,,,0,-1,-1,-1,-1,5,0,-1,0,0,,,,,,,,,,,
,,,,,,,0,0,0,0,-1,0,2,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,-1,0,7,-1,-1,,,,,,,,,,,
,,,,,,,0,-1,0,0,0,0,-1,-1,3,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,0,0,-1,0,3,,,,,,,,,,,
