"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.005,1,8,10000,180,4,-1,0,-1,0,0,0,0,-1,-1,0.84547,0.052545,-0.49507,-0.46252,0.52657,0.99934,0.83637,0.99678,0.38726,0.96354,
,,,,,,,-1,7,-1,-1,-1,-1,0,-1,-1,0,-0.53403,-0.99862,0.86885,0.88661,-0.85013,0.036244,-0.54817,0.080124,-0.92197,-0.26756,
,,,,,,,0,-1,3,0,0,-1,0,0,0,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,4,0,0,-1,-1,0,0,,,,,,,,,,,
,,,,,,,0,-1,0,0,4,0,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,5,-1,-1,-1,0,,,,,,,,,,,
,,,,,,,0,0,0,-1,-1,-1,3,0,0,0,,,,,,,,,,,
,,,,,,,0,-1,0,-1,-1,-1,0,6,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,0,-1,-1,0,-1,6,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,0,0,0,0,-1,-1,4,,,,,,,,,,,
