"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
2,10,0.005,1,4,10000,180,5,-1,0,0,0,-1,-1,0,-1,-1,-0.60982,-0.32263,-0.95757,0.1031,-0.47222,0.26476,0.96735,-0.81492,-0.85226,-0.34858,
,,,,,,,-1,3,0,0,0,0,0,-1,-1,0,-0.79254,0.94652,0.28819,-0.99467,-0.88148,-0.96431,-0.25346,-0.57957,0.52312,0.93728,
,,,,,,,0,0,3,0,-1,0,0,-1,0,-1,,,,,,,,,,,
,,,,,,,0,0,0,3,0,-1,0,0,-1,-1,,,,,,,,,,,
,,,,,,,0,0,-1,0,4,-1,-1,0,0,-1,,,,,,,,,,,
,,,,,,,-1,0,0,-1,-1,5,0,0,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,0,-1,0,4,-1,0,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,0,-1,5,-1,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,-1,0,-1,6,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,-1,-1,-1,-1,-1,-1,8,,,,,,,,,,,
