"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.03,1,6,10000,180,6,0,-1,-1,-1,0,-1,-1,0,-1,-0.85442,0.89078,0.50111,0.86995,0.081075,-0.46969,-0.7006,-0.96114,-0.95191,-0.26018,
,,,,,,,0,3,0,0,0,-1,-1,0,-1,0,0.51958,0.45444,-0.86538,-0.49314,0.99671,-0.88283,-0.71356,-0.27607,-0.30638,0.96556,
,,,,,,,-1,0,4,-1,-1,0,0,0,-1,0,,,,,,,,,,,
,,,,,,,-1,0,-1,6,0,-1,-1,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,0,5,0,-1,-1,0,-1,,,,,,,,,,,
,,,,,,,0,-1,0,-1,0,3,0,0,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,0,6,-1,-1,0,,,,,,,,,,,
,,,,,,,-1,0,0,-1,-1,0,-1,5,0,-1,,,,,,,,,,,
,,,,,,,0,-1,-1,0,0,-1,-1,0,5,-1,,,,,,,,,,,
,,,,,,,-1,0,0,-1,-1,0,0,-1,-1,5,,,,,,,,,,,
