"repeat","dim","density","mlink","tolKKTres","maxOuterIter","maxtime","L","x0",
4,10,0.01,1,6,10000,180,6,0,0,0,-1,-1,-1,-1,-1,-1,-0.73548,-0.9394,0.44993,-0.43702,0.90914,-0.83428,-0.80016,-0.77829,0.97615,-0.016797,
,,,,,,,0,5,-1,0,0,0,-1,-1,-1,-1,0.67754,0.34283,-0.89306,0.89945,0.41648,0.55133,-0.59978,0.6279,0.2171,0.99986,
,,,,,,,0,-1,5,-1,0,-1,-1,-1,0,0,,,,,,,,,,,
,,,,,,,0,0,-1,5,0,0,-1,-1,-1,-1,,,,,,,,,,,
,,,,,,,-1,0,0,0,4,-1,0,-1,0,-1,,,,,,,,,,,
,,,,,,,-1,0,-1,0,-1,4,-1,0,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,0,-1,6,-1,0,0,,,,,,,,,,,
,,,,,,,-1,-1,-1,-1,-1,0,-1,7,-1,0,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,0,0,0,-1,5,-1,,,,,,,,,,,
,,,,,,,-1,-1,0,-1,-1,0,0,0,-1,5,,,,,,,,,,,
