"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.096819,4.0024e-05,NaN,NaN,NaN,NaN,NaN,0.21922,0.040967,
1,0.096819,0.41492,9.9644,0.25,0,1.4708,1,0.016418,0.00071537,
2,-0.59284,0.75182,0.44979,0.0625,0,0.42268,1,0.00034601,4.6134e-06,
3,-0.59348,1.0787,0.09635,0.0625,0,0.096053,1,0,0,
4,-0.59343,1.4298,0.00013996,0.00012207,0,0.00013996,1,0,0,
5,-0.68751,1.7824,0.35318,0.5,0,0.3395,1,0,0,
6,-0.68743,2.1137,0.0010352,0.00097656,0,0.0010352,1,0,0,
7,-0.7427,2.4917,0.30229,1,0,0.29355,1,0,0,
8,-0.75997,2.8351,0.47229,0.5,0,0.44123,1,0,0,
9,-0.76314,3.1582,0.11252,0.25,0,0.11205,1,0,0,
10,-0.76309,3.4819,0.025675,0.0625,0,0.02567,1,0,0,
11,-0.84117,3.7902,0.26522,1,0,0.25925,1,0,0,
12,-0.84174,4.1877,0.050916,0.125,0,0.050872,1,0,0,
13,-0.86667,4.5116,0.087009,1,0,0.08679,1,0,0,
14,-0.86805,4.8867,0.043608,0.25,0,0.043581,1,0,0,
15,-0.88046,5.2162,0.056352,1,0,0.056292,1,0,0,
16,-0.88106,5.5722,0.048341,1,0,0.048304,1,0,0,
17,-0.88423,5.9328,0.029009,1,0,0.029001,1,0,0,
18,-0.88424,6.2773,0.012298,1,0,0.012297,1,0,0,
19,-0.88503,6.6273,0.0074397,1,0,0.0074396,1,0,0,
20,-0.88503,7.0119,0.0030685,1,0,0.0030685,1,0,0,
21,-0.88523,7.3413,0.0018311,1,0,0.0018311,1,0,0,
22,-0.8852,7.6929,0.00083703,1,0,0.00083703,1,0,0,
23,-0.88527,8.03,0.00059854,1,0,0.00059854,1,0,0,
24,-0.88524,8.3628,0.00039192,1,0,0.00039192,1,0,0,
25,-0.88528,8.7163,0.00033957,1,0,0.00033957,1,0,0,
26,-0.88526,9.0642,0.00026275,1,0,0.00026275,1,0,0,
27,-0.88528,9.446,0.00023894,1,0,0.00023894,1,0,0,
28,-0.88526,9.7738,0.00019776,1,0,0.00019776,1,0,0,
29,-0.88528,10.1277,0.00018401,1,0,0.00018401,1,0,0,
30,-0.88527,10.5108,0.00015829,1,0,0.00015829,1,0,0,
31,-0.88528,10.8771,0.00014932,1,0,0.00014932,1,0,0,
32,-0.88527,11.2533,0.00014034,1,0,0.00014034,1,0,0,
33,-0.88529,11.6121,0.0001349,1,0,0.0001349,1,0,0,
34,-0.88527,11.9621,0.00011925,1,0,0.00011925,1,0,0,
35,-0.88529,12.3324,0.00011486,1,0,0.00011486,1,0,0,
36,-0.88528,12.7019,0.00010342,1,0,0.00010342,1,0,0,
37,-0.88529,13.0773,9.9897e-05,1,0,9.9897e-05,1,0,0,
