"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,1,0.7,1,5000,3600,0.0001,1,-1.1638,0.48253,0.12257,-0.25729,0.073476,0.39564,-0.14339,0.40877,-0.24206,-0.41625,
,,,,,,,,,0.084944,-0.2563,0.17582,0.12313,-0.47583,-0.14038,0.15549,0.39669,-0.21512,0.14843,
,,,,,,,,,0.13605,0.01343,1.4464,-0.10788,0.24752,0.14537,-0.43475,0.081228,-0.089751,-0.15383,
,,,,,,,,,-0.28187,0.15049,0.19634,0.51777,-0.21096,0.33731,0.025161,-0.19096,-0.17924,-0.2379,
,,,,,,,,,0.13152,0.05446,0.31746,0.1474,-0.45541,0.36067,0.27039,-0.45305,0.43873,0.20654,
,,,,,,,,,-0.54387,0.73221,-0.24466,-0.096569,-0.242,-0.35371,-0.31944,0.25012,0.073913,-0.43631,
,,,,,,,,,-0.27069,0.021622,0.17682,-0.2297,-0.02214,0.84709,-0.22881,0.11957,0.18261,-0.81584,
,,,,,,,,,0.47931,0.043564,0.19119,-0.84272,0.38275,-0.40245,-0.63916,-0.19284,0.68177,0.53018,
,,,,,,,,,0.29549,-0.091199,-0.14027,0.070875,0.021628,-0.26652,-0.26364,-0.077538,-0.62203,0.42189,
,,,,,,,,,-0.3285,-0.45332,-0.0086534,-0.24798,0.10229,0.092779,0.096529,0.022686,-0.093118,1.2643,
