"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.069514,4.531e-05,NaN,NaN,NaN,NaN,NaN,0.275,0.046312,
1,0.069514,0.2232,27.0568,0.25,0,1.5339,1,0.005859,0.00025308,
2,-0.74906,0.42161,0.23392,0.015625,0,0.22979,1,0.0056159,0.00011232,
3,-0.74612,0.87175,0.12499,0.125,0,0.12435,1,0,0,
4,-0.74605,1.0824,0.000592,0.00097656,0,0.000592,1,0,0,
5,-0.82972,1.2892,0.35226,1,0,0.33869,1,0,0,
6,-0.84466,1.4612,0.32024,1,0,0.30992,1,0,0,
7,-0.85265,1.6689,0.14802,1,0,0.14696,1,0,0,
8,-0.85745,1.8374,0.106,1,0,0.1056,1,0,0,
9,-0.85942,2.0228,0.034269,1,0,0.034256,1,0,0,
10,-0.86012,2.2113,0.020367,1,0,0.020364,1,0,0,
11,-0.86046,2.4162,0.0059084,1,0,0.0059083,1,0,0,
12,-0.86056,2.6267,0.0031723,1,0,0.0031722,1,0,0,
13,-0.86061,2.8158,0.0009139,1,0,0.0009139,1,0,0,
14,-0.86061,3.0292,0.00051222,1,0,0.00051222,1,0,0,
15,-0.86063,3.2154,0.00025898,1,0,0.00025898,1,0,0,
16,-0.86062,3.4119,0.00020975,1,0,0.00020975,1,0,0,
17,-0.86063,3.5894,0.00015647,1,0,0.00015647,1,0,0,
18,-0.86063,3.7683,0.00013678,1,0,0.00013678,1,0,0,
19,-0.86063,3.9631,0.00011219,1,0,0.00011219,1,0,0,
20,-0.86063,4.162,0.00010144,1,0,0.00010144,1,0,0,
21,-0.86064,4.3744,8.7193e-05,1,0,8.7193e-05,1,0,0,
