"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,25,0.25,0.3,1,5000,3600,0.0001,1,-0.81038,0.045757,0.19981,-0.0019911,0.028832,0.060494,0.13642,-0.17391,0.19397,0.025878,-0.11147,0.272,-0.090866,-0.25101,-0.005936,-0.18123,-0.34061,0.027822,0.050609,-0.13543,0.27992,0.13892,0.025229,-0.26421,0.26846,
,,,,,,,,,0.038936,-0.52806,0.19915,-0.072457,-0.22313,0.06756,0.19404,0.17283,0.10269,0.18977,0.0037917,0.23818,0.11647,-0.058379,0.10836,0.029472,0.09028,0.44564,-0.084851,0.1618,0.023613,0.15861,-0.024765,-0.27464,0.12899,
,,,,,,,,,-0.072117,-0.14983,0.57554,0.13768,0.58038,-0.09908,0.35663,0.077734,-0.11614,0.019599,0.17283,-0.0027176,0.35924,0.2223,0.034248,0.38127,-0.17722,0.27183,-0.020187,-0.30948,-0.020628,0.15861,-0.01072,0.43441,-0.16659,
,,,,,,,,,0.014684,0.04394,-0.14001,0.42982,-0.0733,-0.18269,0.2365,-0.1148,0.18528,-0.20153,0.034569,-0.013729,0.19252,-0.12669,0.35712,-0.38748,-0.14477,-0.44692,-0.11946,-0.23663,-0.20142,0.10984,0.078465,-0.22488,0.028598,
,,,,,,,,,-0.098529,-0.065571,0.46075,-0.33611,-0.82152,-0.069177,-0.03516,0.083242,-0.47581,0.33055,0.0046112,-0.31359,-0.16822,0.0010944,-0.28289,-0.2706,-0.045478,0.091097,0.088475,0.15702,-0.31295,-0.1827,0.00034237,0.038712,0.0098653,
,,,,,,,,,0.22422,-0.094383,0.080656,-0.11705,-0.31336,0.2384,0.21152,0.10969,-0.028257,-0.18278,-0.010489,0.43718,-0.14019,0.16249,0.17304,0.30131,-0.1912,0.072992,0.45089,-0.19285,0.36669,0.25421,-0.16948,-0.29205,0.088776,
,,,,,,,,,-0.17974,-0.23533,-0.018296,0.18068,0.23473,0.075851,0.16857,-0.21391,-0.075305,0.17817,0.037463,-0.027898,-0.1127,0.20866,-0.13364,0.19761,0.17524,-0.16129,-0.0087444,0.25871,0.015143,-0.2173,0.066034,0.061883,-0.065101,
,,,,,,,,,-0.25946,-0.072007,0.25483,0.067782,-0.19995,-0.14721,-0.36224,0.28469,-0.045839,-0.35159,0.45319,-0.14261,0.099731,-0.15033,0.20118,-0.10756,0.22329,0.18383,-0.21488,0.21417,0.38911,0.22439,-0.3891,-0.11645,-0.22902,
,,,,,,,,,0.12587,0.27561,-0.15942,-0.089868,0.053647,0.062835,-0.098339,-0.089721,-0.51291,0.0451,-0.0478,0.055807,0.0021904,0.1406,0.0094196,-0.18955,0.0034732,-0.058636,-0.27783,0.55007,0.022388,-0.11209,0.030289,0.15853,-0.12988,
,,,,,,,,,-0.15607,0.11983,-0.2668,0.04718,0.029782,-0.048596,-0.20217,-0.095074,0.31667,0.12518,0.40354,0.49718,0.3666,0.32001,-0.10426,-0.0045598,-0.10731,0.37357,0.26288,-0.16395,0.32248,-0.11638,0.098364,0.010823,0.17667,
