"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.05,0.7,1,5000,3600,0.0001,1,0.40968,0.032289,-0.079427,-0.10125,0.40523,0.16763,-0.32664,0.26335,-0.21225,0.19285,
,,,,,,,,,0.12939,-0.20089,-0.064691,0.25852,-0.25606,-0.30107,-0.10223,-0.21965,0.37525,-0.20489,
,,,,,,,,,-0.36127,0.038037,1.1188,0.155,-0.39112,0.27007,0.2424,-0.14606,0.25004,0.82767,
,,,,,,,,,-0.1976,-0.32788,-0.24492,0.95538,0.06789,0.12306,0.55171,0.27942,0.090986,0.17423,
,,,,,,,,,-0.36958,-0.27104,-0.44059,0.24611,0.10373,-0.36556,-0.36699,0.13786,0.0010202,0.093035,
,,,,,,,,,0.12414,-0.053719,-0.12214,-0.46811,0.008081,-0.17884,0.7518,0.28358,0.11562,-0.24598,
,,,,,,,,,0.41168,-0.060611,0.1662,0.17088,0.097493,-0.14249,0.72869,0.15961,1.1152,-0.33676,
,,,,,,,,,-0.18773,-0.27379,0.4817,-0.028947,-0.2967,0.034547,0.053287,-0.72512,-0.035556,-0.55922,
,,,,,,,,,0.13799,0.057131,0.56873,-0.24041,0.52943,-0.079232,-0.09525,-0.16249,0.42608,-0.13374,
,,,,,,,,,-0.15949,0.40051,-0.036962,-0.21933,0.039525,-0.060052,-0.22093,0.25183,0.60561,-0.42318,
