"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.095266,5.2861e-05,NaN,NaN,NaN,NaN,NaN,0.61312,0.20584,
1,-0.095266,0.045219,2.8055,0.25,0,1.2284,1,0.15439,0.032521,
2,-0.41709,0.082017,0.7453,0.25,0,0.64049,1,0,0,
3,-0.69723,0.11542,2.2018,1,0,1.1445,1,0,0,
4,-0.69718,0.15679,0.0010863,6.1035e-05,0,0.0010863,1,0,0,
5,-0.69711,0.21085,0.00011885,6.1035e-05,0,0.00011885,1,0,0,
6,-0.69705,0.26987,0.0012671,0.00012207,0,0.0012671,1,0,0,
7,-0.69699,0.33135,0.00011845,6.1035e-05,0,0.00011845,1,0,0,
8,-0.69692,0.38411,0.0012707,0.00012207,0,0.0012707,1,0,0,
9,-0.69686,0.426,0.00011846,6.1035e-05,0,0.00011846,1,0,0,
10,-0.6968,0.46133,0.0012744,0.00012207,0,0.0012744,1,0,0,
11,-0.69673,0.4935,0.00011848,6.1035e-05,0,0.00011848,1,0,0,
12,-0.69667,0.52829,0.0012781,0.00012207,0,0.0012781,1,0,0,
13,-0.69661,0.56874,0.0001185,6.1035e-05,0,0.0001185,1,0,0,
14,-0.69654,0.60245,0.0012818,0.00012207,0,0.0012818,1,0,0,
15,-0.69648,0.63641,0.00011852,6.1035e-05,0,0.00011852,1,0,0,
16,-0.69642,0.67475,0.0012856,0.00012207,0,0.0012856,1,0,0,
17,-0.69635,0.70769,0.00011854,6.1035e-05,0,0.00011854,1,0,0,
18,-0.69629,0.74088,0.0012894,0.00012207,0,0.0012894,1,0,0,
19,-0.69623,0.77449,0.00011856,6.1035e-05,0,0.00011856,1,0,0,
20,-0.69616,0.80853,0.0012932,0.00012207,0,0.0012932,1,0,0,
21,-0.6961,0.85212,0.00011858,6.1035e-05,0,0.00011858,1,0,0,
22,-0.69604,0.8914,0.0012971,0.00012207,0,0.0012971,1,0,0,
23,-0.69597,0.9302,0.0001186,6.1035e-05,0,0.0001186,1,0,0,
24,-0.69591,0.96843,0.001301,0.00012207,0,0.001301,1,0,0,
25,-0.69584,1.0053,0.00011862,6.1035e-05,0,0.00011862,1,0,0,
26,-0.69578,1.036,0.001305,0.00012207,0,0.001305,1,0,0,
27,-0.69571,1.0706,0.00011864,6.1035e-05,0,0.00011864,1,0,0,
28,-0.69565,1.1089,0.001309,0.00012207,0,0.001309,1,0,0,
29,-0.69559,1.1458,0.00011866,6.1035e-05,0,0.00011866,1,0,0,
30,-0.69552,1.1871,0.001313,0.00012207,0,0.001313,1,0,0,
31,-0.69546,1.227,0.00011868,6.1035e-05,0,0.00011868,1,0,0,
32,-0.6954,1.2651,0.0013171,0.00012207,0,0.0013171,1,0,0,
33,-0.69533,1.2965,0.0001187,6.1035e-05,0,0.0001187,1,0,0,
34,-0.69527,1.3289,0.0013212,0.00012207,0,0.0013212,1,0,0,
35,-0.6952,1.3643,0.00011872,6.1035e-05,0,0.00011872,1,0,0,
36,-0.69514,1.3961,0.0013254,0.00012207,0,0.0013254,1,0,0,
37,-0.69507,1.4303,0.00011874,6.1035e-05,0,0.00011874,1,0,0,
38,-0.69501,1.4635,0.0013296,0.00012207,0,0.0013296,1,0,0,
39,-0.69494,1.4985,0.00011876,6.1035e-05,0,0.00011876,1,0,0,
40,-0.69488,1.5534,0.0013338,0.00012207,0,0.0013338,1,0,0,
41,-0.69481,1.6057,0.00011878,6.1035e-05,0,0.00011878,1,0,0,
42,-0.69475,1.6424,0.0013381,0.00012207,0,0.0013381,1,0,0,
43,-0.69468,1.6877,0.0001188,6.1035e-05,0,0.0001188,1,0,0,
44,-0.69462,1.7243,0.0013424,0.00012207,0,0.0013424,1,0,0,
45,-0.69455,1.759,0.00011882,6.1035e-05,0,0.00011882,1,0,0,
46,-0.69449,1.7978,0.0013468,0.00012207,0,0.0013468,1,0,0,
47,-0.69442,1.834,0.00011884,6.1035e-05,0,0.00011884,1,0,0,
48,-0.69436,1.8671,0.0013513,0.00012207,0,0.0013513,1,0,0,
49,-0.69429,1.9033,0.00011885,6.1035e-05,0,0.00011885,1,0,0,
50,-0.69423,1.941,0.0013557,0.00012207,0,0.0013557,1,0,0,
51,-0.69416,1.9772,0.00011887,6.1035e-05,0,0.00011887,1,0,0,
52,-0.6941,2.0111,0.0013603,0.00012207,0,0.0013603,1,0,0,
53,-0.69403,2.0457,0.00011889,6.1035e-05,0,0.00011889,1,0,0,
54,-0.69396,2.0849,0.0013648,0.00012207,0,0.0013648,1,0,0,
55,-0.6939,2.1169,0.00011891,6.1035e-05,0,0.00011891,1,0,0,
56,-0.69383,2.1569,0.0013694,0.00012207,0,0.0013694,1,0,0,
57,-0.69377,2.1926,0.00011893,6.1035e-05,0,0.00011893,1,0,0,
58,-0.6937,2.229,0.0013741,0.00012207,0,0.0013741,1,0,0,
59,-0.69364,2.2683,0.00011895,6.1035e-05,0,0.00011895,1,0,0,
60,-0.69357,2.3029,0.0013788,0.00012207,0,0.0013788,1,0,0,
61,-0.6935,2.3383,0.00011897,6.1035e-05,0,0.00011897,1,0,0,
62,-0.69344,2.3836,0.0013836,0.00012207,0,0.0013836,1,0,0,
63,-0.69337,2.4178,0.00011899,6.1035e-05,0,0.00011899,1,0,0,
64,-0.69331,2.4522,0.0013885,0.00012207,0,0.0013885,1,0,0,
65,-0.69324,2.4928,0.00011901,6.1035e-05,0,0.00011901,1,0,0,
66,-0.69317,2.5284,0.0013933,0.00012207,0,0.0013933,1,0,0,
67,-0.69311,2.5631,0.00011903,6.1035e-05,0,0.00011903,1,0,0,
68,-0.69304,2.6083,0.0013983,0.00012207,0,0.0013983,1,0,0,
69,-0.69297,2.6537,0.00011905,6.1035e-05,0,0.00011905,1,0,0,
70,-0.69291,2.6933,0.0014033,0.00012207,0,0.0014033,1,0,0,
71,-0.69284,2.7425,0.00011907,6.1035e-05,0,0.00011907,1,0,0,
72,-0.69277,2.7841,0.0014077,0.00012207,0,0.0014077,1,0,0,
73,-0.69271,2.8234,0.00011903,6.1035e-05,0,0.00011903,1,0,0,
74,-0.69264,2.8624,0.0013922,0.00012207,0,0.0013922,1,0,0,
75,-0.69257,2.8971,0.00011721,6.1035e-05,0,0.00011721,1,0,0,
76,-0.69251,2.9335,0.001377,0.00012207,0,0.001377,1,0,0,
77,-0.69245,2.9715,0.00011005,6.1035e-05,0,0.00011005,1,0,0,
78,-0.69238,3.0065,0.0013508,0.00012207,0,0.0013508,1,0,0,
