"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.062025,4.2289e-05,NaN,NaN,NaN,NaN,NaN,0.29971,0.049627,
1,0.062025,0.26218,16.0775,0.25,0,1.5087,1,0.013954,0.0003199,
2,-0.47578,0.46626,0.43993,0.03125,0,0.41445,1,0,0,
3,-0.48484,0.84725,0.079791,0.0625,0,0.079622,1,0,0,
4,-0.48477,1.0384,0.00040998,0.00048828,0,0.00040998,1,0,0,
5,-0.70647,1.2507,0.64317,1,0,0.57156,1,0,0,
6,-0.72101,1.4261,0.35963,0.25,0,0.34523,1,0,0,
7,-0.72424,1.5988,0.087388,0.25,0,0.087167,1,0,0,
8,-0.73498,1.7886,0.23429,0.5,0,0.23014,1,0,0,
9,-0.74608,1.9672,0.31717,1,0,0.30713,1,0,0,
10,-0.7483,2.19,0.18591,1,0,0.18381,1,0,0,
11,-0.75194,2.369,0.074402,1,0,0.074265,1,0,0,
12,-0.75218,2.5726,0.01788,1,0,0.017879,1,0,0,
13,-0.75263,2.742,0.005616,1,0,0.0056159,1,0,0,
14,-0.75262,2.9243,0.000961,1,0,0.000961,1,0,0,
15,-0.75265,3.1183,0.00046426,1,0,0.00046426,1,0,0,
16,-0.75264,3.3165,0.00030044,1,0,0.00030044,1,0,0,
17,-0.75265,3.5106,0.00025326,1,0,0.00025326,1,0,0,
18,-0.75265,3.7044,0.00019485,1,0,0.00019485,1,0,0,
19,-0.75265,3.8987,0.00017408,1,0,0.00017408,1,0,0,
20,-0.75265,4.0957,0.00014383,1,0,0.00014383,1,0,0,
21,-0.75265,4.2782,0.0001321,1,0,0.0001321,1,0,0,
22,-0.75265,4.4614,0.00011363,1,0,0.00011363,1,0,0,
23,-0.75266,4.6423,0.00010609,1,0,0.00010609,1,0,0,
24,-0.75265,4.8405,9.3675e-05,1,0,9.3675e-05,1,0,0,
