"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.14234,4.6442e-05,NaN,NaN,NaN,NaN,NaN,0.51905,0.12552,
1,0.14234,0.041998,5.9445,0.5,0,1.4041,1,0.027256,0.0027256,
2,-0.40248,0.079864,0.15937,0.03125,0,0.15804,1,0,0,
3,-0.40241,0.12052,0.0003645,0.00024414,0,0.0003645,1,0,0,
4,-0.40233,0.16392,0.00019619,0.00012207,0,0.00019619,1,0,0,
5,-0.40224,0.20888,0.0010209,0.00097656,0,0.0010209,1,0,0,
6,-0.40214,0.25615,0.00034583,0.00024414,0,0.00034583,1,0,0,
7,-0.40208,0.29914,0.00092284,0.00097656,0,0.00092284,1,0,0,
8,-0.402,0.33516,0.0003279,0.00024414,0,0.0003279,1,0,0,
9,-0.40191,0.3797,0.0017591,0.0019531,0,0.0017591,1,0,0,
10,-0.40184,0.42461,0.00031971,0.00024414,0,0.00031971,1,0,0,
11,-0.40177,0.45649,0.0017127,0.0019531,0,0.0017127,1,0,0,
12,-0.40169,0.50222,0.00031566,0.00024414,0,0.00031566,1,0,0,
13,-0.40163,0.54662,0.001687,0.0019531,0,0.001687,1,0,0,
14,-0.40155,0.58835,0.00031356,0.00024414,0,0.00031356,1,0,0,
15,-0.40149,0.63334,0.0016681,0.0019531,0,0.0016681,1,0,0,
16,-0.40142,0.68089,0.00031209,0.00024414,0,0.00031209,1,0,0,
17,-0.40136,0.71613,0.0016547,0.0019531,0,0.0016547,1,0,0,
18,-0.40129,0.75452,0.00031119,0.00024414,0,0.00031119,1,0,0,
19,-0.40123,0.79114,0.0016447,0.0019531,0,0.0016447,1,0,0,
20,-0.40116,0.82859,0.00031064,0.00024414,0,0.00031064,1,0,0,
21,-0.4011,0.86695,0.0016363,0.0019531,0,0.0016363,1,0,0,
22,-0.40103,0.9062,0.00031027,0.00024414,0,0.00031027,1,0,0,
23,-0.40097,0.94117,0.0016286,0.0019531,0,0.0016286,1,0,0,
24,-0.4009,0.97931,0.00030996,0.00024414,0,0.00030996,1,0,0,
25,-0.40084,1.0231,0.0016239,0.0019531,0,0.0016239,1,0,0,
26,-0.40076,1.0638,0.00030998,0.00024414,0,0.00030998,1,0,0,
27,-0.4007,1.0971,0.001618,0.0019531,0,0.001618,1,0,0,
28,-0.40063,1.1361,0.00030905,0.00024414,0,0.00030905,1,0,0,
29,-0.40057,1.175,0.0016086,0.0019531,0,0.0016086,1,0,0,
30,-0.4005,1.2148,0.00030851,0.00024414,0,0.00030851,1,0,0,
31,-0.40044,1.2494,0.0016005,0.0019531,0,0.0016005,1,0,0,
32,-0.40037,1.2849,0.00030814,0.00024414,0,0.00030814,1,0,0,
33,-0.40031,1.3185,0.0015931,0.0019531,0,0.0015931,1,0,0,
34,-0.40024,1.3618,0.00030756,0.00024414,0,0.00030756,1,0,0,
35,-0.40018,1.3975,0.0015851,0.0019531,0,0.0015851,1,0,0,
36,-0.40011,1.4371,0.00030685,0.00024414,0,0.00030685,1,0,0,
37,-0.40005,1.4748,0.0015766,0.0019531,0,0.0015766,1,0,0,
38,-0.39998,1.5163,0.00030608,0.00024414,0,0.00030608,1,0,0,
39,-0.39992,1.5609,0.0015679,0.0019531,0,0.0015679,1,0,0,
40,-0.39985,1.6083,0.00030527,0.00024414,0,0.00030527,1,0,0,
41,-0.39979,1.6487,0.001559,0.0019531,0,0.001559,1,0,0,
42,-0.39972,1.6885,0.00030443,0.00024414,0,0.00030443,1,0,0,
43,-0.39966,1.7266,0.0015501,0.0019531,0,0.0015501,1,0,0,
44,-0.39959,1.7638,0.00030358,0.00024414,0,0.00030358,1,0,0,
45,-0.39954,1.8018,0.0015413,0.0019531,0,0.0015413,1,0,0,
46,-0.39947,1.8356,0.00030274,0.00024414,0,0.00030274,1,0,0,
47,-0.39941,1.8779,0.0015324,0.0019531,0,0.0015324,1,0,0,
48,-0.39934,1.9099,0.00030189,0.00024414,0,0.00030189,1,0,0,
49,-0.39929,1.9483,0.0015237,0.0019531,0,0.0015237,1,0,0,
50,-0.39922,1.9833,0.00030105,0.00024414,0,0.00030105,1,0,0,
51,-0.39916,2.0164,0.001515,0.0019531,0,0.001515,1,0,0,
52,-0.3991,2.0523,0.00030022,0.00024414,0,0.00030022,1,0,0,
53,-0.39904,2.0913,0.0015064,0.0019531,0,0.0015064,1,0,0,
54,-0.39897,2.1314,0.00029939,0.00024414,0,0.00029939,1,0,0,
55,-0.39892,2.1699,0.0014978,0.0019531,0,0.0014978,1,0,0,
