"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.018859,4.1156e-05,NaN,NaN,NaN,NaN,NaN,0.40531,0.091997,
1,0.018859,0.1069,2.0376,0.25,0,1.1146,1,0.064729,0.009996,
2,-0.37474,0.20322,0.52224,0.25,0,0.48128,1,0.023307,0.0019726,
3,-0.49113,0.27776,0.91457,1,0,0.74081,1,1.3087e-13,1.1653e-14,
4,-0.52811,0.36833,0.22551,0.5,0,0.2218,1,0,0,
5,-0.56351,0.44087,0.191,1,0,0.18873,1,0,0,
6,-0.56447,0.5395,0.030036,1,0,0.030027,1,0,0,
7,-0.56456,0.64572,0.0044793,1,0,0.0044793,1,0,0,
8,-0.56457,0.75103,0.0012492,1,0,0.0012492,1,0,0,
9,-0.56456,0.84723,0.00040621,1,0,0.00040621,1,0,0,
10,-0.56457,0.936,0.00013728,1,0,0.00013728,1,0,0,
11,-0.56456,1.0623,5.7747e-05,1,0,5.7747e-05,1,0,0,
