"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.05,0.3,1,5000,3600,0.0001,1,0.54654,0.058092,-0.13712,0.28522,-0.19245,0.32551,0.31102,0.63353,0.015012,0.045537,
,,,,,,,,,0.02919,0.071733,-0.053275,-0.58048,-0.38662,-0.10912,-0.09414,0.30073,0.55221,-0.51819,
,,,,,,,,,0.54702,0.035716,0.25195,0.02111,0.10009,0.32028,0.36166,-0.13661,0.049138,-0.24036,
,,,,,,,,,-0.19244,0.13913,0.17118,0.55907,-0.42465,0.19901,-0.16811,0.20521,-0.39121,-0.25893,
,,,,,,,,,-0.23308,0.032148,0.1231,0.70429,0.114,-0.067361,0.30755,-0.11387,-0.69364,0.16435,
,,,,,,,,,-0.55336,0.88143,0.23756,-0.021887,0.42097,0.34839,-0.16515,0.22322,-0.10543,-0.0044778,
,,,,,,,,,0.28792,-0.36893,0.56233,-0.16043,-0.13247,-0.32986,0.43194,0.44773,0.22564,-0.36541,
,,,,,,,,,0.2742,-0.58638,0.38677,0.07457,-0.044374,-0.085403,0.30697,0.74036,0.10037,-0.003012,
,,,,,,,,,-0.025264,-0.36072,-0.4058,0.07773,0.28455,-0.13855,-0.13091,0.32535,0.30096,-0.21814,
,,,,,,,,,0.28412,-0.34575,-0.73648,0.02215,-0.094903,-0.12923,-0.13859,0.46105,-0.18249,0.89317,
