"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.011394,9.8549e-05,NaN,NaN,NaN,NaN,NaN,0.41324,0.11941,
1,0.011394,0.11654,6.6931,0.5,0,1.4225,1,0.030532,0.0063902,
2,-0.62914,0.25498,0.71166,0.0625,0,0.61851,1,0.01622,0.00084528,
3,-0.63581,0.33965,0.19854,0.125,0,0.19599,1,0,0,
4,-0.63572,0.42377,0.00029466,0.00024414,0,0.00029466,1,0,0,
5,-0.80195,0.49871,0.8584,1,0,0.70935,1,0,0,
6,-0.80188,0.582,0.0086279,0.0078125,0,0.0086277,1,0,0,
7,-0.82792,0.67262,0.10983,0.5,0,0.1094,1,0,0,
8,-0.86794,0.76272,0.26464,0.5,0,0.25871,1,0,0,
9,-0.89889,0.84366,0.11865,1,0,0.1181,1,0,0,
10,-0.90294,0.91908,0.071688,0.5,0,0.071566,1,0,0,
11,-0.91463,1.0049,0.049005,1,0,0.048966,1,0,0,
12,-0.91511,1.0869,0.017883,1,0,0.017881,1,0,0,
13,-0.91628,1.1713,0.0077044,1,0,0.0077042,1,0,0,
14,-0.91635,1.255,0.0014171,1,0,0.0014171,1,0,0,
15,-0.91642,1.3326,0.00057982,1,0,0.00057982,1,0,0,
16,-0.9164,1.4095,0.00026559,1,0,0.00026559,1,0,0,
17,-0.91643,1.4952,0.00022649,1,0,0.00022649,1,0,0,
18,-0.91641,1.5724,0.00016148,1,0,0.00016148,1,0,0,
19,-0.91643,1.6588,0.00014643,1,0,0.00014643,1,0,0,
20,-0.91642,1.749,0.00011604,1,0,0.00011604,1,0,0,
21,-0.91643,1.8246,0.000108,1,0,0.000108,1,0,0,
22,-0.91642,1.912,9.0294e-05,1,0,9.0294e-05,1,0,0,
