"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.25,0.1,1,5000,3600,0.0001,1,-0.26583,-0.43637,-0.037589,-0.74086,0.31578,0.40196,0.19507,0.30929,0.16693,0.11755,
,,,,,,,,,-0.47278,1.0368,0.13195,-0.29301,-0.23949,0.06993,0.17186,-0.56645,-0.42511,0.060619,
,,,,,,,,,0.01179,0.55089,0.16663,0.3572,0.18852,0.52621,-0.46419,-0.041169,-0.39047,0.39341,
,,,,,,,,,0.25389,-0.63293,-0.27497,-0.92559,0.67142,-0.013585,0.037918,-0.37164,-0.36475,-0.36814,
,,,,,,,,,0.30796,0.26421,-0.2513,0.089724,-0.49089,-0.042133,0.1674,0.028449,-0.034573,0.51712,
,,,,,,,,,0.49355,-0.10841,0.21772,0.067287,-0.22134,0.58786,-0.37164,-0.1335,-0.16576,0.21704,
,,,,,,,,,0.50162,-0.15114,0.50143,-0.69657,-0.32243,0.1348,1.134,-0.52207,0.60441,-0.3635,
,,,,,,,,,0.27079,-0.28116,0.39534,0.39562,0.016796,-0.066377,0.37759,-0.74829,-0.022486,0.35106,
,,,,,,,,,-0.45046,0.39953,-0.036557,0.64027,-0.074952,-0.50222,-0.55457,0.18852,-0.070314,0.37396,
,,,,,,,,,0.012555,0.12118,-0.42114,-0.0123,-0.019839,-0.35303,0.1412,-0.19557,0.18154,-0.41538,
