"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.16767,3.8891e-05,NaN,NaN,NaN,NaN,NaN,0.28184,0.085012,
1,-0.16767,0.12647,7.7549,0.25,0,1.4426,1,0.0091536,0.00036614,
2,-0.84006,0.24429,0.11843,0.015625,0,0.11788,1,0.0027101,0.0001084,
3,-0.84131,0.33909,0.041325,0.0625,0,0.041301,1,0.0025386,0.00010154,
4,-0.84294,0.42498,0.090628,0.25,0,0.090381,1,0,0,
5,-0.92193,0.52333,0.30742,1,0,0.29825,1,0,0,
6,-0.92187,0.6429,0.00051317,0.0078125,0,0.00051317,1,0,0,
7,-0.92317,0.74785,0.052926,1,0,0.052877,1,0,0,
8,-0.92311,0.85208,0.0014056,0.5,0,0.0014056,1,0,0,
9,-0.92323,0.96061,0.0012893,1,0,0.0012893,1,0,0,
10,-0.9232,1.0791,0.00016725,1,0,0.00016725,1,0,0,
11,-0.92323,1.1805,0.0001313,1,0,0.0001313,1,0,0,
12,-0.92321,1.2691,8.9368e-05,1,0,8.9368e-05,1,0,0,
