"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.2979,7.2496e-05,NaN,NaN,NaN,NaN,NaN,0.77281,0.077281,
1,0.2979,0.041629,8.4979,0.25,0,1.4537,1,0,0,
2,-0.66249,0.080608,0.00016939,3.0518e-05,0,0.00016939,1,0,0,
3,-0.66242,0.11488,0.0026003,0.0019531,0,0.0026003,1,0,0,
4,-0.66237,0.15814,0.00016896,0.00024414,0,0.00016896,1,0,0,
5,-0.66228,0.21189,0.0031938,0.0019531,0,0.0031938,1,0,0,
6,-0.66221,0.2523,0.00025086,0.00048828,0,0.00025086,1,0,0,
7,-0.66215,0.29541,0.0028625,0.0019531,0,0.0028625,1,0,0,
8,-0.6621,0.33178,0.00022044,0.00048828,0,0.00022044,1,0,0,
9,-0.66203,0.36884,0.0048071,0.0039063,0,0.004807,1,0,0,
10,-0.66196,0.40582,0.00037521,0.00097656,0,0.00037521,1,0,0,
11,-0.66191,0.43942,0.016222,0.015625,0,0.016221,1,0,0,
12,-0.66186,0.47262,0.00032329,0.00097656,0,0.00032329,1,0,0,
13,-0.66215,0.51235,0.053344,0.0625,0,0.053293,1,0,0,
14,-0.66207,0.55082,0.00055965,0.0019531,0,0.00055965,1,0,0,
15,-0.66329,0.59029,0.076859,0.125,0,0.076708,1,0,0,
16,-0.66324,0.62582,0.00098834,0.0039063,0,0.00098834,1,0,0,
17,-0.66727,0.66073,0.086662,0.25,0,0.086446,1,0,0,
18,-0.66767,0.69658,0.031582,0.125,0,0.031571,1,0,0,
19,-0.68165,0.72981,0.13327,1,0,0.13249,1,0,0,
20,-0.68295,0.76359,0.14043,0.5,0,0.13951,1,0,0,
21,-0.69199,0.7977,0.040247,1,0,0.040225,1,0,0,
22,-0.69192,0.82897,0.020242,0.125,0,0.02024,1,0,0,
23,-0.69887,0.87243,0.063896,1,0,0.06381,1,0,0,
24,-0.69877,0.90413,0.0045597,0.0625,0,0.0045596,1,0,0,
25,-0.70162,0.93592,0.033643,1,0,0.03363,1,0,0,
26,-0.70157,0.9693,0.0020174,0.0625,0,0.0020174,1,0,0,
27,-0.70276,0.99826,0.015009,1,0,0.015008,1,0,0,
28,-0.70271,1.032,0.0017659,0.125,0,0.0017659,1,0,0,
29,-0.70324,1.0722,0.0057689,1,0,0.0057688,1,0,0,
30,-0.70315,1.1097,0.0030697,0.5,0,0.0030697,1,0,0,
31,-0.70345,1.1407,0.00084398,1,0,0.00084398,1,0,0,
32,-0.70337,1.1836,0.0026653,1,0,0.0026653,1,0,0,
33,-0.70354,1.2201,0.0013625,1,0,0.0013625,1,0,0,
34,-0.7035,1.2641,0.0011605,1,0,0.0011605,1,0,0,
35,-0.70358,1.294,0.00059356,1,0,0.00059356,1,0,0,
36,-0.70356,1.3285,0.00051471,1,0,0.00051471,1,0,0,
37,-0.70359,1.3616,0.0003154,1,0,0.0003154,1,0,0,
38,-0.70358,1.3916,0.00028821,1,0,0.00028821,1,0,0,
39,-0.7036,1.4226,0.00021053,1,0,0.00021053,1,0,0,
40,-0.70358,1.4517,0.00019819,1,0,0.00019819,1,0,0,
41,-0.7036,1.4879,0.0001575,1,0,0.0001575,1,0,0,
42,-0.70359,1.5236,0.00015045,1,0,0.00015045,1,0,0,
43,-0.7036,1.5632,0.00012545,1,0,0.00012545,1,0,0,
44,-0.70359,1.5994,0.00012089,1,0,0.00012089,1,0,0,
45,-0.7036,1.6319,0.000104,1,0,0.000104,1,0,0,
46,-0.70359,1.6684,0.00010081,1,0,0.00010081,1,0,0,
47,-0.7036,1.7001,8.8643e-05,1,0,8.8643e-05,1,0,0,
