"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.23389,4.3044e-05,NaN,NaN,NaN,NaN,NaN,0.33772,0.085417,
1,-0.23389,0.10025,32.2731,0.25,0,1.5398,1,0.0047755,0.00019102,
2,-0.90304,0.19938,0.29065,0.015625,0,0.28286,1,0,0,
3,-0.90395,0.46284,0.02442,0.03125,0,0.024415,1,0,0,
4,-0.90388,0.54374,0.00024939,0.00048828,0,0.00024939,1,0,0,
5,-0.99918,0.62597,0.32701,1,0,0.31605,1,0,0,
6,-0.9991,0.7117,0.00076415,0.0078125,0,0.00076415,1,0,0,
7,-1.0015,0.79362,0.038429,1,0,0.03841,1,0,0,
8,-1.0016,0.87922,0.0037818,1,0,0.0037818,1,0,0,
9,-1.0017,0.96901,0.0005669,1,0,0.0005669,1,0,0,
10,-1.0017,1.0465,0.00011658,1,0,0.00011658,1,0,0,
11,-1.0017,1.1225,7.5386e-05,1,0,7.5386e-05,1,0,0,
