"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.001201,3.6248e-05,NaN,NaN,NaN,NaN,NaN,0.25481,0.05213,
1,0.001201,0.39241,30.7591,0.125,0,1.5383,1,0.00424,0.00015924,
2,-0.64421,0.79602,0.49793,0.015625,0,0.46199,1,0,0,
3,-0.65794,1.4518,0.054384,0.0625,0,0.05433,1,0,0,
4,-0.65785,1.8937,0.0014913,0.0039063,0,0.0014913,1,0,0,
5,-0.84963,2.2814,0.68019,1,0,0.5973,1,0,0,
6,-0.85378,2.6153,0.069973,0.125,0,0.06986,1,0,0,
7,-0.88658,2.9925,0.30925,1,0,0.29992,1,0,0,
8,-0.88843,3.3453,0.060928,1,0,0.060853,1,0,0,
9,-0.8911,3.7102,0.01861,1,0,0.018608,1,0,0,
10,-0.89117,4.0459,0.0041096,1,0,0.0041096,1,0,0,
11,-0.8913,4.4585,0.0010306,1,0,0.0010306,1,0,0,
12,-0.89129,4.8276,0.00027361,1,0,0.00027361,1,0,0,
13,-0.89131,5.2119,0.00018358,1,0,0.00018358,1,0,0,
14,-0.8913,5.5965,0.00012819,1,0,0.00012819,1,0,0,
15,-0.89131,5.959,0.0001107,1,0,0.0001107,1,0,0,
16,-0.8913,6.3183,8.6969e-05,1,0,8.6969e-05,1,0,0,
