"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.059351,4.1912e-05,NaN,NaN,NaN,NaN,NaN,0.30301,0.039808,
1,0.059351,0.36838,20.6687,0.125,0,1.5225,1,0.0044453,0.00018942,
2,-0.728,0.69293,0.37474,0.015625,0,0.35854,1,0.0018157,2.421e-05,
3,-0.73884,1.4946,0.052133,0.0625,0,0.052086,1,0.0011585,1.5446e-05,
4,-0.73104,1.8828,0.11027,0.25,0,0.10983,1,0,0,
5,-0.92744,2.208,0.54255,1,0,0.49711,1,8.0137e-13,4.4128e-14,
6,-0.92738,2.5633,0.0015437,0.0039063,0,0.0015437,1,0,0,
7,-0.94389,2.9153,0.20952,1,0,0.20654,1,0,0,
8,-0.94384,3.253,0.00059668,0.0625,0,0.00059668,1,0,0,
9,-0.944,3.5895,0.0082431,1,0,0.0082429,1,0,0,
10,-0.94396,3.9154,0.0002408,1,0,0.0002408,1,0,0,
11,-0.944,4.2852,0.00019022,1,0,0.00019022,1,0,0,
12,-0.94398,4.63,0.00012002,1,0,0.00012002,1,0,0,
13,-0.944,4.9672,0.00011123,1,0,0.00011123,1,0,0,
14,-0.94398,5.3154,8.2092e-05,1,0,8.2092e-05,1,0,0,
