"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,125,1,0.7,1,5000,3600,0.0001,1,-0.1586,0.13297,-0.036029,-0.021136,-0.0045751,0.038845,-0.14115,-0.0028259,-0.06406,-0.10646,0.048697,-0.0014824,-0.00029573,0.029965,0.048605,0.12355,0.15509,0.1002,-0.14397,0.00019142,0.023857,-0.13306,-0.0025012,0.096154,0.043582,-0.012626,0.010433,-0.062172,-0.18724,0.047461,0.090061,0.03977,0.13839,-0.033823,-0.046637,-0.10384,0.10333,-0.015606,0.1285,0.016782,-0.069746,0.054471,-0.036012,0.1532,0.029019,0.023637,0.091969,-0.10094,0.05227,0.035411,-0.10788,-0.27356,-0.049327,0.029191,-0.051755,-0.059823,-0.17244,0.004515,0.013314,0.20451,0.039767,0.016267,-0.024161,0.098551,-0.013651,0.0011105,0.056128,0.011988,-0.037517,0.099701,0.082974,0.052168,-0.0069755,-0.036568,-0.075578,0.033753,-0.099504,0.11874,-0.022327,-0.12956,0.048535,-0.078642,-0.045223,-0.041688,0.017869,0.045719,0.10575,0.049993,0.02605,0.014675,0.01217,-0.023072,0.023071,-0.0087523,0.074743,-0.023251,0.071742,-0.14871,-0.0073051,-0.11934,-0.12874,0.17636,0.056595,-0.015822,0.13456,-0.01171,0.01213,0.088864,-0.2055,0.16665,-0.10697,0.022188,0.026394,-0.0025676,0.099036,0.032827,-0.027447,-0.038422,0.025738,0.10436,0.0018757,0.10086,0.10529,0.0025119,0.029792,
,,,,,,,,,0.13164,-0.0088834,-0.047139,-0.018694,0.10434,-0.0088306,0.087403,-0.013167,-0.015841,0.020056,-0.071119,0.086253,0.012007,0.19779,-0.075938,-0.023363,0.072999,-0.16704,0.022338,-0.068749,0.012164,0.083183,-0.29378,0.045176,0.058964,0.061437,-0.1022,0.059606,-0.039326,-0.13769,0.10921,0.031754,-0.027585,-0.01761,-0.20243,-0.14139,-0.11905,0.05993,0.13744,-0.099859,0.1667,0.13827,-0.073116,0.02801,0.18556,0.078418,0.055629,0.062127,0.034549,-0.092282,-0.065825,-0.014562,0.047336,0.1057,0.12195,-0.0019126,-0.055255,-0.033751,-0.0022714,-0.035571,-0.17042,0.080541,0.07887,0.13786,0.042357,-0.11215,-0.011038,0.019006,0.0019912,0.043263,-0.075338,0.0065775,0.062384,-0.039551,-0.16781,0.073465,-0.028913,0.011629,-0.051414,-0.052448,-0.013845,0.025342,-0.11821,-0.10809,-0.017644,0.046845,-0.15444,0.055738,-0.13993,0.040755,0.087728,-0.075117,0.048544,0.047607,-0.086018,-0.16014,0.011289,-0.041622,-0.15004,-0.1104,-0.11681,0.041344,0.19611,0.083139,-0.12285,0.13166,-0.054768,0.028801,0.12099,-0.17428,0.012683,0.16919,-0.10973,-0.019287,-0.036484,-0.056761,-0.17463,0.10793,0.067708,0.001173,-0.14383,-0.0060028,0.022868,0.057882,0.055184,
,,,,,,,,,0.15282,-0.037225,-0.1255,-0.054848,-0.02526,0.022575,0.28387,-0.031116,0.048151,-0.19391,-0.041829,0.049418,0.098568,-0.0086041,-0.037814,-0.030429,-0.06297,-0.067488,-0.18483,0.15145,-0.12036,0.10724,0.034657,0.03696,-0.032326,0.15853,0.062858,-0.085065,-0.15685,0.043609,-0.028141,0.091172,0.097321,0.062866,-0.0319,0.0088803,0.091965,0.06916,-0.091724,0.061257,-0.039781,-0.19039,0.085355,-0.14749,0.021274,0.123,0.026619,0.074773,0.17755,0.087999,-0.022236,0.23783,-0.10202,0.026657,-0.057594,0.0592,0.041528,0.11754,-0.088397,-0.0044588,-0.014576,-0.036355,-0.10762,-0.043865,-0.054869,0.028174,-0.10688,-0.083502,0.20215,-0.064557,0.0033382,-0.064845,-0.05918,0.031923,-0.058164,-0.0038136,-0.15424,-0.044758,-0.026614,-0.21172,0.072779,-0.054782,0.035284,-0.0013545,0.01167,0.071438,-0.096215,-0.033606,-0.031596,-0.15738,0.044273,0.11654,0.064367,-0.047398,-0.13747,-0.13804,-0.042787,0.095211,-0.13047,-0.15383,0.11012,-0.0098408,-0.24062,0.0013122,-0.012963,0.092776,-0.12903,-0.12364,-0.048977,-0.0022927,-0.052105,0.011486,0.098461,0.0076152,-0.00033144,0.038909,0.057305,-0.1841,-0.0069333,-0.015872,0.058145,-0.040033,0.089752,-0.079577,0.085239,
,,,,,,,,,-0.030964,-0.0035133,-0.017962,0.052539,0.055933,-0.013553,7.19e-05,-0.057251,0.13195,0.23003,-0.084047,-0.021542,-0.22794,0.097128,-0.019374,-0.0038663,0.10176,0.027012,0.13743,-0.079087,0.03388,0.10826,0.13889,-0.07457,0.083532,-0.02114,0.10158,-0.0024421,-0.065321,-0.045875,-0.082096,0.16357,-0.032628,0.094541,-0.065652,0.0082003,0.11944,0.07157,-0.078216,0.16603,-0.18245,-0.10811,0.018726,0.021461,0.0096955,-0.091478,0.027581,0.099476,0.045941,-0.13668,-0.012248,-0.10821,0.17001,-0.11711,-0.016344,0.14912,0.22961,-0.022499,-0.087781,0.031424,0.10577,-0.053627,-0.030065,0.26508,-0.10517,0.029905,-0.054123,0.19746,-0.029577,0.053041,-0.20115,-0.1023,-0.13588,-0.046421,-0.087396,-0.0028385,-0.071538,-0.013535,-0.082453,0.066355,-0.023616,0.0035809,0.018587,0.16642,0.060341,-0.28024,-0.10479,0.0042118,0.097227,-0.033371,-0.0050284,0.041129,-0.070916,0.11324,-0.086776,0.054833,0.12426,0.079411,0.046889,0.026696,0.19317,-0.090175,-0.13263,-0.21017,-0.089857,-0.045656,-0.059402,-0.072471,0.02898,0.068726,0.027202,0.18118,0.00049454,0.07155,-0.11759,-0.00017713,0.05592,-0.096406,0.055166,0.038163,0.12513,0.040276,0.019597,-0.034069,0.011298,
,,,,,,,,,-0.034054,0.11686,0.012321,-0.070382,-0.053337,-0.030264,-0.1281,-0.0080159,0.045549,-0.062117,-0.020059,0.18709,0.15131,-0.17147,-0.16788,0.11463,0.0027848,0.016013,-0.078133,0.089147,0.10378,0.033889,-0.16027,-0.19322,-0.096269,-0.0087353,0.094859,-0.065677,0.084051,-0.022383,-0.019655,0.19488,0.011219,-0.0079176,0.071432,0.019836,-0.0028973,0.044621,-0.04551,0.16863,-0.013183,0.087592,0.017619,-0.097748,-0.0035683,-0.043605,-0.12938,-0.06841,-0.19173,0.18166,0.03949,0.014188,-0.026414,0.088292,0.15722,-0.1123,0.14067,-0.078423,-0.1021,0.076997,0.14619,-0.058524,0.12207,0.031261,0.0033263,0.059355,-0.08806,0.054018,0.12052,0.067804,0.055753,-0.071986,0.030505,0.11391,-0.069188,-0.033632,-0.039686,-0.067955,-0.014313,-0.060352,0.018006,-0.19066,-0.031922,-0.12885,0.014202,-0.025235,0.082096,0.015802,-0.059544,-0.055639,-0.010759,-0.093055,0.11153,-0.018221,-0.10524,-0.040678,-0.065328,-0.032796,0.049111,0.052494,0.014994,0.098599,0.11775,-0.00023777,-0.024821,0.10687,0.0008171,-0.091336,-0.051543,0.0097618,-0.041608,0.060761,-0.1017,0.026143,-0.0023369,0.055463,0.1759,-0.069072,-0.011512,0.14326,0.010894,0.033938,0.0072639,-0.0036087,-0.047222,
,,,,,,,,,-0.096397,0.064332,0.10453,-0.04464,-0.1729,-0.29927,-0.020474,-0.030312,0.061467,0.035081,0.14421,0.056587,-0.032101,0.049853,0.055939,0.076846,0.021076,-0.017921,0.099838,-0.26072,-0.13977,-0.070326,0.12872,-0.17229,-0.0099279,-0.034552,0.058412,0.0083105,0.14631,-0.018597,0.021601,0.038948,-0.0138,0.027445,-0.032948,-0.12511,0.032285,-0.03658,-0.11997,-0.14489,0.080632,-0.17123,0.027361,-0.066687,0.067991,-0.023027,0.027131,0.10845,-0.010499,-0.0095246,-0.05888,-0.08994,0.036703,0.022411,0.11193,-0.018275,0.055817,-0.096328,0.0043861,-0.074484,-0.07056,-0.043746,0.25105,0.040174,-0.041586,-0.14475,0.10707,0.0078491,0.1314,-0.065008,0.089588,-0.06221,0.010282,0.038571,0.16196,0.089829,-0.027782,-0.075288,0.043899,0.05524,0.20419,0.08524,-0.090622,0.013004,-0.026726,0.012663,0.027022,-0.0036931,0.024698,-0.0033677,0.020457,-0.014791,0.028725,0.16396,-0.030714,-0.086712,-0.076061,-0.23639,0.035382,0.051169,-0.17819,-0.02109,-0.11173,-0.15021,-0.020295,0.056232,-0.0048908,-0.029534,-0.15971,-0.063558,-0.038277,-0.0089444,0.11139,-0.032619,0.0029063,0.19539,-0.069627,-0.056693,-0.015221,0.0057869,-0.06934,-0.024194,0.051296,-0.026239,-0.017558,
,,,,,,,,,-0.0090647,0.027377,0.058099,0.012754,0.05637,-0.010898,-0.040406,-0.082753,0.13314,0.03369,-0.10847,0.24015,-0.1092,0.097654,-0.060443,-0.0041634,-0.057934,-0.024223,-0.093376,0.073657,0.16545,-0.016961,0.07371,-0.033762,0.049714,-0.081762,-0.02294,-0.081387,0.0094329,0.1117,-0.095176,-0.11961,-0.050461,0.11917,-0.068849,0.012339,0.0055447,0.13579,-0.021595,-0.035282,-0.026315,-0.1623,-0.055274,-0.16476,-0.07694,-0.12013,-0.031639,-0.016617,0.015345,-0.10604,-0.044403,0.025866,-0.020318,0.095751,0.017085,-0.11112,0.0040661,-0.044665,0.0026168,-0.13495,0.095114,0.12316,-0.028168,-0.06467,-0.036437,0.011547,0.09287,-0.029555,-0.038774,0.050119,0.12542,0.03407,-0.0632,-0.031142,0.10692,-0.11573,0.030411,-0.073149,-0.16875,-0.16997,-0.070424,-0.13389,-0.010811,0.090516,-0.012881,0.099902,0.071342,-0.0056205,0.19051,0.064268,0.18898,-0.129,-0.07704,-0.20475,-0.0058561,0.017247,0.1959,0.03406,-0.025216,-0.28013,-0.046507,0.18395,-0.00989,0.047911,0.0022293,0.069265,-0.022951,0.0010721,-0.097209,0.11332,-0.068352,0.10993,-0.056951,-0.014529,0.12222,0.0037206,0.0058618,0.05454,0.22159,-0.029694,0.054719,0.035938,0.14742,-0.019304,0.019146,
,,,,,,,,,0.0096974,0.092784,-0.22244,-0.19784,-0.10136,-0.054833,-0.037857,0.17026,-0.15875,0.079163,0.059043,-0.068665,0.13586,-0.037588,0.10751,-0.072565,0.004259,-0.13083,0.16892,0.027669,0.074292,-0.0058757,-0.18934,-0.11361,0.024887,0.06706,-0.028355,0.00069292,0.057644,-0.15411,-0.032924,0.087891,0.017119,0.062493,0.096506,0.1674,-0.1021,0.14857,0.0066736,0.078311,-0.058057,0.12064,-0.029589,0.050093,-0.081681,-0.0024551,-0.055716,-0.047988,-0.086974,0.055119,0.013689,-0.023598,0.0073066,-0.044654,-0.04959,-0.15618,-0.17054,0.10341,-0.1514,0.025014,0.047501,0.033676,0.0047288,0.02676,-0.20027,-0.070059,-0.26449,0.1042,0.036136,-0.20369,0.090384,-0.071513,-0.055728,-0.092277,-0.1247,0.14848,0.036994,0.069391,0.013954,0.04569,0.16512,-0.096386,-0.07273,0.10197,-0.045358,-0.13018,-0.044603,0.0099181,-0.079938,-0.15403,-0.081844,-0.036444,-0.031295,0.024267,-0.084643,-0.023489,-0.011774,0.032413,-0.10651,0.0029487,0.059461,-0.051729,0.059717,0.071935,0.016511,-0.099983,-0.017141,0.056946,0.046646,0.094053,0.0064654,-0.014375,0.12518,0.15882,-0.031489,0.045041,0.029552,0.030233,-0.10697,0.04145,0.038368,0.0036211,0.01618,-0.13111,-0.15988,
,,,,,,,,,-0.060527,0.078857,0.14386,-0.048954,0.06981,0.043037,-0.048274,0.073987,-0.27149,-0.11934,-0.1359,0.017324,0.10502,0.046537,0.0361,-0.016405,-0.00082599,-0.074276,0.056297,0.073647,0.11845,0.074327,-0.18756,0.21448,0.087179,-0.030832,-0.0041318,0.080223,-0.084622,-0.025125,-0.17826,-0.032054,-0.12539,-0.013857,-0.11375,-0.076338,0.0024717,0.060936,0.058155,-0.00065317,-0.082856,0.02235,-0.024073,-0.04655,0.063785,-0.10379,-0.14546,0.068394,-0.011555,-0.047276,0.084213,0.043047,-0.13728,-0.085945,0.065988,-0.059114,0.11693,0.053025,0.061056,0.19087,0.0021006,0.15241,-0.032824,-0.042296,-0.12197,0.097734,-0.034145,0.1225,0.057535,-0.19977,0.089373,-0.0047533,0.094986,-0.058824,-0.20038,-0.10105,-0.0036097,0.042575,0.055659,0.21247,0.058632,0.056618,-0.10965,0.036089,0.0023177,-0.018348,-0.044281,0.022709,-0.077128,-0.15934,-0.037362,0.009891,-0.091693,0.073891,-0.011088,-0.10103,0.14082,0.075458,-0.12703,-0.0832,-0.073014,-0.0139,-0.040909,0.063004,0.009814,0.057098,0.035185,0.022721,-0.13226,-0.017652,0.047851,-0.096871,-0.024424,0.0046945,-0.13422,0.015303,-0.045739,-0.046216,0.032559,-0.07337,-0.038497,-0.0082393,0.11321,0.056967,-0.082008,
,,,,,,,,,-0.059127,0.015619,-0.080047,0.14992,-0.092894,-0.093882,-0.078516,0.0031186,0.032106,0.21136,0.057602,-0.10932,-0.035824,0.11114,-0.10148,0.0058128,0.088454,-0.15387,-0.05545,0.05053,-0.0030191,-0.12359,0.024253,0.018195,-0.0054023,-0.068672,-0.1339,0.14826,0.053934,0.014773,-0.032819,-0.024967,0.020876,-0.0051956,-0.13187,-0.081617,0.21749,-0.17762,-0.040032,0.052354,0.0082377,0.19041,0.070728,0.11811,-0.030373,-0.055861,0.037177,0.066207,-0.036258,-0.093292,-0.076979,0.09422,0.039536,-0.042305,0.019404,0.12553,-0.032419,0.048119,0.0096356,-0.16816,0.096072,0.034996,0.10346,0.040954,0.00036271,0.051963,-0.01191,-0.13568,0.024273,-0.051355,-0.27578,-0.028127,0.014478,-0.078205,-0.13907,-0.061261,-0.033171,0.088783,0.069722,0.15868,0.067726,0.018565,0.0061291,-0.12277,-0.083832,-0.029112,0.024129,-0.01016,-0.098541,-0.021415,-0.016634,0.11581,-0.025325,0.023898,-0.11812,0.076534,0.038215,-0.16529,0.0034039,0.18632,0.044696,0.04169,-0.049907,0.070682,0.056848,-0.054294,0.096743,0.21424,0.073522,0.062738,0.080238,-0.11323,-0.0037192,-0.056738,-0.060699,0.19693,0.019918,0.06019,0.13162,-0.0020825,0.10808,-0.034187,0.047648,0.1316,-0.03207,
