"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,1,0.3,1,5000,3600,0.0001,1,0.13246,-0.45079,-0.42595,-0.30111,0.10627,0.35371,-0.1249,-0.010373,0.14813,-0.3121,
,,,,,,,,,-0.30566,-0.17164,-0.56602,-0.039729,0.59002,-0.022068,-0.34265,-0.1144,-0.52877,0.27429,
,,,,,,,,,-0.28479,-0.14425,-0.24662,-0.37436,-0.19669,-0.19571,-0.35161,0.2211,-0.54558,-0.0087503,
,,,,,,,,,-0.042463,-0.29596,0.010684,0.22906,-0.057038,-0.14669,-0.12014,-0.28754,-0.29117,-0.20808,
,,,,,,,,,0.062255,0.088409,-0.10204,-0.1044,-0.30169,0.34306,-0.47513,0.14324,-0.58027,0.35994,
,,,,,,,,,-0.31122,-0.44084,0.6927,0.66283,0.37977,-0.20681,-0.28752,0.47477,0.15818,0.23585,
,,,,,,,,,-0.49141,-0.43698,-0.056846,0.21204,0.18512,0.3205,1.0541,0.5278,0.022343,-0.059318,
,,,,,,,,,-0.3342,-0.12235,-0.28367,-0.37632,0.27672,0.57208,0.034491,-1.4369,0.31247,0.087471,
,,,,,,,,,0.19142,-0.73521,0.22149,-0.45961,0.23051,-0.17259,-0.25146,0.15817,-0.48448,-0.11893,
,,,,,,,,,0.27244,-0.25834,0.19316,-0.22861,-0.66124,-0.48361,-0.085023,-0.30991,0.20564,-0.80322,
