"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.020698,4.6442e-05,NaN,NaN,NaN,NaN,NaN,0.25752,0.033215,
1,-0.020698,0.89173,22.488,0.125,0,1.5264,1,0.0058756,0.00018777,
2,-0.45653,1.738,0.79988,0.03125,0,0.67467,1,0,0,
3,-0.47076,3.226,0.078052,0.0625,0,0.077894,1,0,0,
4,-0.47067,4.1825,0.0002157,0.00024414,0,0.0002157,1,0,0,
5,-0.74667,5.1027,0.96354,1,0,0.76683,1,0,0,
6,-0.74686,6.0616,0.037222,0.03125,0,0.037205,1,0,0,
7,-0.7969,7.0448,0.31513,1,0,0.30528,1,0,0,
8,-0.80879,7.9168,0.1548,0.5,0,0.15358,1,0,0,
9,-0.82273,8.8194,0.096165,1,0,0.09587,1,0,0,
10,-0.82269,9.7294,0.0092947,0.25,0,0.0092945,1,0,0,
11,-0.82376,10.6374,0.023551,1,0,0.023547,1,0,0,
12,-0.8237,11.5474,0.0027874,1,0,0.0027874,1,0,0,
13,-0.82381,12.494,0.00082722,1,0,0.00082722,1,0,0,
14,-0.82379,13.3108,0.00035791,1,0,0.00035791,1,0,0,
15,-0.82382,14.2693,0.00027754,1,0,0.00027754,1,0,0,
16,-0.8238,15.2228,0.00020265,1,0,0.00020265,1,0,0,
17,-0.82382,16.0801,0.00017676,1,0,0.00017676,1,0,0,
18,-0.82381,17.0267,0.00014244,1,0,0.00014244,1,0,0,
19,-0.82382,18.0222,0.00012926,1,0,0.00012926,1,0,0,
20,-0.82381,18.8768,0.00010951,1,0,0.00010951,1,0,0,
21,-0.82382,19.7351,0.00010151,1,0,0.00010151,1,0,0,
22,-0.82381,20.7068,8.8721e-05,1,0,8.8721e-05,1,0,0,
