"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.21003,4.7953e-05,NaN,NaN,NaN,NaN,NaN,0.50206,0.10861,
1,-0.21003,0.053814,10.1357,0.125,0,1.4725,1,0.0055908,0.00055908,
2,-0.63767,0.092486,0.13948,0.015625,0,0.13859,1,0,0,
3,-0.63758,0.12669,0.0010747,0.00097656,0,0.0010747,1,0,0,
4,-0.63788,0.16502,0.054655,0.0625,0,0.054601,1,0,0,
5,-0.67679,0.19456,0.54961,0.5,0,0.50254,1,0,0,
6,-0.67787,0.23175,0.038898,0.25,0,0.038878,1,0,0,
7,-0.68477,0.26763,0.098024,1,0,0.097712,1,0,0,
8,-0.6856,0.30316,0.011328,1,0,0.011328,1,0,0,
9,-0.68575,0.33651,0.0037938,1,0,0.0037938,1,0,0,
10,-0.68577,0.36896,0.00036823,1,0,0.00036823,1,0,0,
11,-0.68577,0.40307,0.00014766,1,0,0.00014766,1,0,0,
12,-0.68577,0.43749,9.7252e-05,1,0,9.7252e-05,1,0,0,
