"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.3554,6.4944e-05,NaN,NaN,NaN,NaN,NaN,0.59936,0.1555,
1,-0.3554,0.052622,1.2375,0.25,0,0.89116,1,0.28253,0.063491,
2,-0.50805,0.099889,2.215,0.25,0,1.1467,1,0.0029527,0.00029527,
3,-0.50358,0.1419,0.008617,0.0039063,0,0.0086168,1,0.00091184,9.1184e-05,
4,-0.57261,0.19276,0.31401,0.25,0,0.30426,1,0.00065231,6.5231e-05,
5,-0.57256,0.23835,0.00019064,0.00048828,0,0.00019064,1,0.00065199,6.5199e-05,
6,-0.71205,0.28734,0.59072,1,0,0.53357,1,1.8622e-12,2.2004e-13,
7,-0.71196,0.33356,0.00041108,0.0039063,0,0.00041108,1,1.7187e-12,1.7187e-13,
8,-0.71473,0.37909,0.052981,1,0,0.052932,1,0,0,
9,-0.71467,0.42503,0.00012978,0.25,0,0.00012978,1,0,0,
10,-0.71473,0.46011,0.00016751,1,0,0.00016751,1,0,0,
11,-0.71469,0.49705,0.00011496,1,0,0.00011496,1,0,0,
12,-0.71473,0.53797,0.00011496,1,0,0.00011496,1,0,0,
13,-0.71471,0.58665,7.2631e-05,1,0,7.2631e-05,1,0,0,
