"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,75,0.1,0.3,1,5000,3600,0.0001,1,0.22244,0.021331,-0.15196,-0.12744,-0.1925,-0.087136,-0.037399,-0.073806,0.0036858,-0.11555,-0.094195,0.022618,-0.083699,-0.060431,0.060004,-0.015372,-0.07228,-0.031596,-0.062829,0.13204,-0.0095359,-0.12594,-0.055834,0.16033,0.15498,-0.0074061,-0.016798,-0.20006,0.032466,-0.24367,-0.074501,0.28144,0.14633,-0.044227,-0.045816,0.096831,-0.065037,-0.082314,-0.039385,0.070081,-0.24002,0.13683,0.12089,0.15242,-0.024337,-0.19084,0.11311,-0.021246,-0.17115,0.15972,-0.21972,-0.031381,0.14699,0.035007,0.077172,0.024525,0.27424,-0.087236,0.26316,0.092207,-0.13103,-0.053893,0.013201,-0.066122,-0.011525,0.047655,-0.048142,-0.058518,-0.15628,-0.099093,-0.1024,-0.055962,0.028728,-0.033089,0.074226,
,,,,,,,,,0.11629,-0.051243,0.0033673,-0.053271,0.015749,0.041893,-0.13442,0.16932,-0.0082862,0.1375,0.014333,0.018838,-0.0075062,0.18474,-0.06899,-0.015081,0.084914,-0.073383,0.046823,0.10444,-0.072763,0.054968,0.016265,0.037031,0.035496,-0.087503,-0.081162,-0.11484,-0.031183,-0.043037,0.034692,0.13295,-0.13793,-0.046332,-0.24825,0.11495,-0.18852,0.047711,-0.14632,0.027933,-0.037913,0.13571,0.1452,0.084262,0.027915,-0.11085,-0.065165,-0.022905,0.05512,-0.014263,-0.15223,-0.15893,-0.14562,-0.0010439,0.035493,0.20847,0.03449,-0.024258,-0.041519,0.065965,-0.025011,-0.00072712,0.073101,-0.055186,0.11556,-0.10058,-0.038898,-0.10624,-0.095739,0.16855,0.032511,0.045567,0.082011,0.0034134,0.012531,
,,,,,,,,,-0.10754,-0.13405,0.36759,0.039375,0.067584,-0.10054,0.0604,-0.053439,0.077076,-0.057312,-0.22912,0.077805,0.052848,0.0061714,0.058111,-0.0075087,-0.080006,0.051945,-0.10887,0.034569,-0.042526,-0.0047503,0.099547,0.23806,0.029643,0.094473,0.1293,-0.27057,-0.054186,0.24304,-0.1287,-0.021903,-0.014318,-0.33335,-0.21524,0.074278,-0.0017884,0.026016,0.12006,0.077676,-0.12777,0.048585,0.22495,-0.092078,0.083831,-0.13716,-0.043504,-0.038052,0.33432,0.016537,-0.13724,0.054605,-0.080426,-0.11259,-0.20662,0.1094,0.0348,0.028024,-0.10677,0.035561,0.015294,0.032834,-0.02098,-0.15102,-0.022538,0.050818,0.15054,-0.09645,0.19527,-0.14507,0.27869,-0.04596,0.19636,-0.1265,0.020807,
,,,,,,,,,-0.087447,-0.23595,-0.003899,0.057118,0.017068,0.021326,-0.061668,0.10376,-0.071497,-0.026229,-0.04977,-0.14749,-0.069013,-0.11553,-0.057548,-0.14859,0.072311,-0.096747,0.028528,0.063607,-0.0089027,0.10404,0.18311,0.04341,-0.016894,-0.074739,-0.096347,-0.075202,-0.082335,-0.15406,0.0055468,0.11042,0.019968,-0.057128,0.061499,0.068519,-0.099944,-0.081623,0.1164,0.0081157,0.028662,0.21015,-0.014743,-0.014288,-0.13451,0.070851,-0.21986,0.097758,-0.03058,-0.090912,-0.15349,0.27056,0.12075,-0.25837,-0.055482,0.13935,0.11879,0.091892,0.092348,-0.068602,0.32063,-0.14408,-0.1502,-0.0011196,0.043486,0.064309,0.14617,-0.0047631,-0.11386,-0.10006,0.054663,0.011295,-0.02824,-0.0055794,0.0018542,
,,,,,,,,,-0.11708,0.10125,0.14409,-0.26945,0.15193,-0.25936,-0.042509,0.12722,-0.06333,0.07076,0.13459,-0.17271,-0.12231,0.089573,-0.10412,0.038375,-0.058762,-0.080758,0.052291,0.046386,0.10922,0.14834,-0.0096792,-0.054236,-0.0093221,-0.095579,0.0098871,0.16263,-0.013947,0.029052,0.095801,-0.23095,0.054334,0.051156,-0.037654,-0.15666,-0.035557,-0.080576,-0.11065,-0.037928,-0.052377,0.028041,-0.14693,0.1726,-0.018526,0.048888,-0.078008,0.066028,-0.050011,-0.037999,0.15824,-0.14686,-0.16698,-0.058412,0.014842,-0.036764,-0.0037174,0.11641,-0.061682,0.075419,0.14653,-0.13829,-0.04297,0.079813,0.29609,-0.010585,-0.10009,-0.051384,-0.022479,-0.018778,0.12219,0.12212,0.027182,-0.26943,-0.087739,
,,,,,,,,,-0.082372,0.13393,0.037155,-0.052454,-0.14423,0.021516,0.10092,0.023535,-0.023439,0.064029,0.090352,0.0064959,-0.0026209,-0.21119,-0.070792,0.020454,0.047833,-0.085695,-0.038834,0.026462,0.039862,-0.11749,-0.012635,-0.17701,0.049406,0.085428,0.14345,-0.0282,-0.14408,-0.014457,-0.025183,-0.056098,-0.021249,-0.22713,-0.0071848,-0.098647,-0.024684,0.05304,-0.10983,0.18407,-0.028333,0.045638,0.24233,-0.25238,-0.0003821,0.085369,-0.013115,-0.15675,-0.076312,0.092238,-0.016694,-0.061385,-0.080833,-0.023974,-0.24955,0.18473,-0.0047918,0.029003,-0.0037427,0.002838,0.090311,-0.035176,0.188,0.22845,0.15321,0.015899,0.032994,0.17055,0.032156,0.04186,-0.01246,0.16621,-0.093167,0.1709,0.002567,
,,,,,,,,,-0.12092,0.096914,0.068714,-0.068956,0.083742,0.0090506,-0.3398,-0.19005,0.13969,0.0018654,0.017948,-0.046398,-0.00073802,-0.0082873,0.075335,-0.13595,0.17915,-0.047393,-0.087253,-0.06313,0.039639,0.051498,0.11975,-0.24035,-0.14999,-0.12819,0.13696,0.10246,-0.1347,0.025132,0.054674,0.030352,-0.12028,-0.12536,0.025555,-0.1667,-0.029366,-0.081588,0.028956,-0.001445,-0.19773,0.060362,0.00064493,0.0053744,-0.047334,0.083264,-0.16669,0.012143,0.085013,-0.050841,-0.051748,-0.095656,0.08661,0.020283,0.049669,0.043113,0.17147,-0.15023,-0.031966,-0.10879,-0.18943,-0.0081173,-0.036253,0.067086,-0.0054363,0.17044,0.12682,-0.022716,0.26039,0.11816,-0.0017679,0.11897,0.0054091,-0.11712,-0.040548,
,,,,,,,,,-0.070684,-0.036541,0.083983,-0.23565,-0.19635,-0.10115,0.085135,-0.37897,0.1366,0.15941,-0.19304,-0.074846,-0.00019503,0.078921,0.070243,-0.043024,-0.12527,-0.029742,-0.038466,-0.12018,0.032435,-0.15422,0.067351,0.060212,-0.13426,-0.091062,0.010887,-0.045824,0.048328,0.019672,0.018544,0.1018,-0.10858,-0.0010396,0.0055435,-0.010759,0.14638,-0.16032,-0.1865,0.0036812,-0.03767,0.018753,-0.017707,-0.012888,0.0014631,-0.068305,0.057867,0.0045889,-0.14795,-0.0035095,-0.087947,-0.26986,-0.052487,-0.046431,0.012096,-0.042445,-0.17974,-0.0093281,-0.2378,0.083445,-0.079122,0.14756,-0.075705,-0.04796,0.0060665,0.069013,0.16748,0.11694,0.0056916,-0.006688,0.01913,-0.020281,-0.028532,-0.010017,0.064458,
,,,,,,,,,0.10556,0.11521,-0.12215,-0.06482,-0.19937,0.23939,-0.055863,-0.12793,0.26457,-0.033804,0.026151,0.1449,-0.13306,-0.0093867,-0.035543,-0.023826,0.042335,-0.10764,-0.058345,-0.0022238,-0.20005,0.097007,-0.17237,-0.072071,0.13757,-0.081198,-0.10369,-0.046998,-0.010566,-0.048502,0.0062891,-0.11466,0.10888,0.10529,-0.027203,0.083332,-0.17793,-0.049124,0.030405,-0.17568,-0.14755,0.047126,0.23212,0.057914,-0.041039,0.10893,0.0077673,-0.10671,0.20565,0.20122,0.11905,0.011146,-0.10642,-0.097807,-0.065925,-0.055403,0.014886,0.21551,0.084764,0.067163,-0.17706,-0.060846,0.078801,-0.063511,-0.20103,-0.0027973,0.062601,-0.12698,-0.0031735,-0.21539,-0.14675,0.033005,-0.025175,0.24107,0.018368,
,,,,,,,,,-0.0065309,0.035234,-0.19736,0.28235,-0.19755,-0.055709,0.026093,-0.018462,-0.10214,-0.2067,0.068548,-0.058637,0.071512,-0.12617,-0.033489,-0.024121,-0.19376,0.10567,0.0020306,-0.11269,-0.0066281,0.060282,0.15563,0.094589,0.055977,-0.17748,0.20491,-0.03057,-0.091656,-0.11917,-0.035607,-0.19481,0.047167,-0.1661,0.056444,0.0386,0.11409,-0.15338,0.14601,-0.27248,0.1624,-0.025017,0.061212,0.082182,-0.054208,-0.13498,-0.076696,0.049611,0.026331,0.26104,-0.0046843,0.12185,-0.041824,-0.16899,0.19099,-0.0028906,-0.0054763,-0.19792,0.083807,-0.10652,0.12508,-0.019258,-0.0087515,-0.068922,0.066089,-0.091233,0.18172,0.051238,-0.16865,0.13014,0.12497,0.12497,-0.14113,-0.067706,0.13956,
