"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.5,0.1,1,5000,3600,0.0001,1,-1.0287,0.20173,-0.24422,-0.14822,-0.37335,0.28902,0.13295,0.24714,0.13624,-0.12934,
,,,,,,,,,-0.14557,-0.33721,0.013251,0.04554,0.19382,-0.063304,0.10655,0.37061,-0.227,-0.57536,
,,,,,,,,,0.22073,0.22043,-0.74983,0.16893,0.042637,0.047051,0.14367,-0.067721,-0.16818,0.04288,
,,,,,,,,,0.38303,-0.45758,0.038063,0.27163,0.43542,-0.22811,0.14934,0.04773,0.17129,-0.97365,
,,,,,,,,,-0.10744,-0.48249,0.064133,0.0057343,-0.37038,0.37988,0.0020163,-0.57374,-0.066968,-0.292,
,,,,,,,,,0.4581,0.42549,0.061397,-0.52175,-0.36861,0.89603,0.54125,0.29902,-0.4951,-0.46015,
,,,,,,,,,0.14038,0.2604,0.3436,-0.35237,-0.70157,-0.16842,-0.074236,-0.03399,-0.17009,-0.067449,
,,,,,,,,,-0.47048,0.13034,-0.86922,-0.11805,0.044031,-0.14466,-0.26672,-0.96061,0.92007,0.33951,
,,,,,,,,,-0.14903,0.48895,-0.0018632,-0.053879,-0.071828,0.57499,-0.13052,0.3205,0.050113,0.16316,
,,,,,,,,,-0.045921,0.58406,-0.079194,-0.33741,0.17537,0.16063,0.37409,-0.086448,0.06802,0.4537,
