"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,2,0.7,1,5000,3600,0.0001,1,-0.20358,-0.26934,-0.11267,-0.0039841,-0.030718,-0.25973,-0.44472,-0.0072068,0.15176,-0.2535,
,,,,,,,,,0.50128,-0.42848,0.25431,-0.046478,-0.065657,-0.00017722,0.23727,0.18667,-0.072275,0.10319,
,,,,,,,,,-0.085473,0.090507,-0.85424,0.26399,-0.43479,-0.59069,-0.24497,-0.39831,0.12085,0.69112,
,,,,,,,,,-0.2488,0.33628,0.16098,0.29617,0.73392,-0.23537,-0.27102,0.066239,-0.15594,0.10507,
,,,,,,,,,-0.039303,0.37942,-0.12388,0.36588,0.19883,0.43027,-0.5052,0.93442,-0.16892,-0.37941,
,,,,,,,,,0.066377,-0.020022,-0.57758,0.29326,0.017425,-0.29965,-0.076682,-0.069278,0.074925,0.53452,
,,,,,,,,,-0.23682,0.20205,0.22564,-0.27605,0.31757,0.14331,0.56057,0.002844,-0.58339,-0.24173,
,,,,,,,,,-0.3386,-0.57719,0.029026,0.012729,-0.60854,0.033231,0.026977,1.6236,0.47442,-0.27751,
,,,,,,,,,-0.44938,0.1543,-0.39687,-0.0095664,0.58906,0.23397,-0.36577,-0.31933,-0.075799,-0.081777,
,,,,,,,,,-0.037426,0.083313,-0.064423,-0.25321,-0.97851,-0.072386,-0.14426,0.18698,-0.10526,-0.76458,
