"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.12166,3.6625e-05,NaN,NaN,NaN,NaN,NaN,0.37899,0.072386,
1,0.12166,0.080248,4.1432,0.25,0,1.334,1,0.066689,0.0076402,
2,-0.52562,0.16333,0.46286,0.125,0,0.4335,1,0.052955,0.0021182,
3,-0.55447,0.26105,0.35752,0.25,0,0.34335,1,0,0,
4,-0.55442,0.37127,0.00013689,0.00012207,0,0.00013689,1,0,0,
5,-0.83235,0.46741,0.72464,1,0,0.62707,1,4.4683e-13,1.7873e-14,
6,-0.83231,0.56231,0.0080033,0.015625,0,0.0080031,1,0,0,
7,-0.89094,0.65575,0.41851,1,0,0.39636,1,0,0,
8,-0.89088,0.75649,0.00037897,0.0039063,0,0.00037897,1,0,0,
9,-0.89443,0.85068,0.061943,1,0,0.061864,1,0,0,
10,-0.89436,0.93198,0.00072582,0.03125,0,0.00072582,1,0,0,
11,-0.8948,1.0195,0.017751,1,0,0.017749,1,0,0,
12,-0.89475,1.1055,0.00049828,0.125,0,0.00049828,1,0,0,
13,-0.89483,1.194,0.002697,1,0,0.002697,1,0,0,
14,-0.89477,1.287,0.00035513,0.5,0,0.00035513,1,0,0,
15,-0.89483,1.3718,0.00023819,1,0,0.00023819,1,0,0,
16,-0.89477,1.4732,0.00021792,1,0,0.00021792,1,0,0,
17,-0.89483,1.5614,0.0001784,1,0,0.0001784,1,0,0,
18,-0.89479,1.6639,0.00013749,1,0,0.00013749,1,0,0,
19,-0.89483,1.7723,0.00012207,1,0,0.00012207,1,0,0,
20,-0.8948,1.8517,0.00010091,1,0,0.00010091,1,0,0,
21,-0.89483,1.9385,9.2573e-05,1,0,9.2573e-05,1,0,0,
