"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.040542,6.884,5.9658e-05,NaN,NaN,NaN,NaN,1,0.99273,0.27879,0.064995,
1,-0.11978,1.9154,0.094475,1,0,0.84521,1,1,0.71162,5.8937e-16,2.8548e-17,
2,-0.4935,0.38458,0.17945,1,0,0.68531,1,1,0.48883,1.8175e-15,7.1152e-17,
3,-0.58162,0.11866,0.25955,1,0,0.38123,1,1,0.27941,0,0,
4,-0.59608,0.051789,0.33971,1,0,0.18729,1,1,0.21964,0,0,
5,-0.6031,0.043309,0.42096,1,0,0.16538,1,1,0.20426,0,0,
6,-0.61161,0.044029,0.50405,1,0,0.1853,1,1,0.22108,0,0,
7,-0.61656,0.028653,0.58369,1,0,0.13815,1,1,0.24849,1.464e-15,4.6742e-17,
8,-0.61861,0.016736,0.6619,1,0,0.09118,1,1,0.27219,0,0,
9,-0.61922,0.0082746,0.74149,1,0,0.049315,1,1,0.2866,0,0,
10,-0.61938,0.0040528,0.82995,1,0,0.025415,1,1,0.29451,0,0,
11,-0.61942,0.0019995,0.91017,1,0,0.012882,1,1,0.2988,0,0,
12,-0.61943,0.00098452,0.99117,1,0,0.0064326,1,1,0.30099,0,0,
13,-0.61943,0.00048362,1.0702,1,0,0.0031824,1,1,0.30209,0,0,
14,-0.61943,0.00023721,1.1485,1,0,0.0015665,1,1,0.30263,0,0,
15,-0.61943,0.00011626,1.2274,1,0,0.0007691,1,1,0.3029,0,0,
16,-0.61943,5.6956e-05,1.3085,1,0,0.00037711,1,1,0.30303,0,0,
