"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.020961,3.8891e-05,NaN,NaN,NaN,NaN,NaN,0.38096,0.037151,
1,0.020961,0.23964,1.0284,0.125,0,0.7994,1,0.11916,0.0055372,
2,-0.42737,0.4869,0.95985,1,0,0.76491,1,0,0,
3,-0.5715,0.72074,0.75184,1,0,0.64468,1,0,0,
4,-0.59886,1.0284,0.2435,1,0,0.23885,1,0,0,
5,-0.60814,1.2774,0.065386,1,0,0.065293,1,0,0,
6,-0.60854,1.4848,0.015826,1,0,0.015824,1,0,0,
7,-0.60864,1.7082,0.0026982,1,0,0.0026982,1,0,0,
8,-0.60863,1.9269,0.00097273,1,0,0.00097273,1,0,0,
9,-0.60864,2.198,0.00037774,1,0,0.00037774,1,0,0,
10,-0.60863,2.4799,0.00016245,1,0,0.00016245,1,0,0,
11,-0.60864,2.7565,7.0708e-05,1,0,7.0708e-05,1,0,0,
