"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.17321,5.0596e-05,NaN,NaN,NaN,NaN,NaN,0.43704,0.078983,
1,0.17321,0.10096,1.5262,0.25,0,0.99076,1,0.098065,0.017949,
2,-0.22197,0.18554,0.56819,0.5,0,0.5167,1,0.021763,0.0013118,
3,-0.48382,0.27775,0.53047,1,0,0.48772,1,4.2271e-13,3.0021e-14,
4,-0.51171,0.35561,0.18211,1,0,0.18014,1,0,0,
5,-0.51706,0.44418,0.12628,1,0,0.12561,1,0,0,
6,-0.52178,0.53706,0.11545,1,0,0.11494,1,7.0457e-13,4.3556e-14,
7,-0.52966,0.64021,0.16729,1,0,0.16575,1,0,0,
8,-0.53199,0.72057,0.06136,1,0,0.061283,1,0,0,
9,-0.53269,0.80534,0.019718,1,0,0.019716,1,0,0,
10,-0.53279,0.88945,0.0071155,1,0,0.0071154,1,0,0,
11,-0.53279,0.98663,0.0025524,1,0,0.0025524,1,0,0,
12,-0.5328,1.065,0.00093859,1,0,0.00093859,1,0,0,
13,-0.53279,1.1397,0.0003497,1,0,0.0003497,1,0,0,
14,-0.5328,1.2327,0.00012907,1,0,0.00012907,1,0,0,
15,-0.5328,1.3361,5.3064e-05,1,0,5.3064e-05,1,0,0,
