"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,2,0.9,1,5000,3600,0.0001,1,-0.14092,0.31633,0.15062,-0.4374,0.093841,0.34097,0.26342,-0.10476,0.34742,-0.11725,
,,,,,,,,,-0.21387,-0.65386,-0.077993,-0.10362,-0.54527,0.079106,0.1179,0.36775,-0.1177,-0.041267,
,,,,,,,,,-0.14288,0.058596,0.037334,0.23039,-0.44928,0.18535,-0.12454,0.0078285,-0.22527,-0.14248,
,,,,,,,,,0.15613,0.065323,-0.046185,0.10432,-0.10656,-0.022693,0.42635,-0.073802,-0.31366,-0.22296,
,,,,,,,,,0.26775,0.26982,0.68965,-0.48855,0.3132,0.14996,0.032375,-0.13507,0.38279,0.43007,
,,,,,,,,,-0.73128,0.97818,-0.018116,0.12182,0.60308,1.1871,0.49692,0.27649,0.38571,0.49655,
,,,,,,,,,0.55069,-0.095988,0.016629,-0.31578,0.30713,-0.82328,-0.76946,0.36596,-0.0029969,-0.68052,
,,,,,,,,,0.22821,0.18455,-0.43719,-0.23579,-0.052801,-0.0019753,-0.11383,0.18725,-0.092453,0.12621,
,,,,,,,,,-0.5283,-0.69209,-0.15857,-0.27695,-0.29892,-0.5266,0.20727,-0.0126,1.3903,-0.11172,
,,,,,,,,,0.1533,0.28852,0.19396,0.036268,0.0060857,0.92343,0.3041,-0.079755,-0.18841,1.1952,
