"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.0026228,5.0973e-05,NaN,NaN,NaN,NaN,NaN,0.30986,0.042706,
1,0.0026228,0.10166,0.76862,0.25,0,0.65531,1,0.090761,0.0054016,
2,-0.77387,0.20987,0.95285,1,0,0.76126,1,4.9717e-13,2.8904e-14,
3,-0.77381,0.30066,0.00016983,0.00048828,0,0.00016983,1,0,0,
4,-0.77509,0.38759,0.023324,0.5,0,0.02332,1,0,0,
5,-0.77505,0.46834,0.0030068,0.125,0,0.0030068,1,0,0,
6,-0.77552,0.55117,0.020053,1,0,0.020051,1,0,0,
7,-0.77547,0.63558,0.00013326,0.5,0,0.00013326,1,0,0,
8,-0.77552,0.73137,0.00013426,1,0,0.00013426,1,0,0,
9,-0.77546,0.8122,0.00015136,1,0,0.00015136,1,0,0,
10,-0.77552,0.91096,0.00015136,1,0,0.00015136,1,0,0,
11,-0.77548,1.0075,0.00010657,1,0,0.00010657,1,0,0,
12,-0.77552,1.1074,0.00010657,1,0,0.00010657,1,0,0,
13,-0.77549,1.2025,8.2238e-05,1,0,8.2238e-05,1,0,0,
