"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.03827,4.3044e-05,NaN,NaN,NaN,NaN,NaN,0.24746,0.046198,
1,0.03827,0.27606,6.1508,0.25,0,1.4096,1,0.011537,0.00061966,
2,-0.52785,0.47332,0.1598,0.03125,0,0.15846,1,0.011037,0.00030584,
3,-0.52948,0.6663,0.21693,0.25,0,0.21362,1,0.0031187,6.2374e-05,
4,-0.52936,0.89199,0.0011151,0.0019531,0,0.0011151,1,0.0031126,6.2252e-05,
5,-0.61002,1.069,0.53708,1,0,0.49287,1,0,0,
6,-0.63276,1.2677,0.42781,1,0,0.40424,1,0,0,
7,-0.64778,1.4861,0.14996,1,0,0.14885,1,0,0,
8,-0.64773,1.688,0.002746,0.0625,0,0.002746,1,0,0,
9,-0.64805,1.9016,0.038165,1,0,0.038147,1,0,0,
10,-0.64798,2.1131,0.0026348,0.25,0,0.0026348,1,0,0,
11,-0.64806,2.3165,0.0077232,1,0,0.007723,1,1.5425e-12,8.2554e-14,
12,-0.64801,2.5128,0.0020023,1,0,0.0020023,1,0,0,
13,-0.64806,2.6932,0.00047354,1,0,0.00047354,1,4.9862e-13,3.4144e-14,
14,-0.64805,2.9295,0.00013906,1,0,0.00013906,1,0,0,
15,-0.64806,3.1303,8.4247e-05,1,0,8.4247e-05,1,2.7202e-13,9.7579e-15,
