"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.029127,4.8708e-05,NaN,NaN,NaN,NaN,NaN,0.38282,0.096103,
1,0.029127,0.10906,7.4646,0.25,0,1.4376,1,0.011085,0.0010849,
2,-0.58202,0.1937,0.24863,0.03125,0,0.24369,1,0,0,
3,-0.58208,0.28084,0.016637,0.015625,0,0.016636,1,0,0,
4,-0.58203,0.37429,0.0016636,0.00097656,0,0.0016636,1,0,0,
5,-0.63264,0.4558,0.25734,0.25,0,0.25187,1,0,0,
6,-0.63258,0.53458,0.0070476,0.0039063,0,0.0070475,1,0,0,
7,-0.65444,0.63227,0.15883,0.25,0,0.15751,1,0,0,
8,-0.66794,0.7197,0.46351,0.25,0,0.43403,1,0,0,
9,-0.66929,0.79396,0.10726,0.125,0,0.10685,1,0,0,
10,-0.66923,0.87661,0.00089208,0.00097656,0,0.00089208,1,0,0,
11,-0.72233,0.94623,0.56952,1,0,0.51771,1,0,0,
12,-0.72499,1.0293,0.23989,0.125,0,0.23544,1,0,0,
13,-0.72491,1.1213,0.0010243,0.0039063,0,0.0010243,1,0,0,
14,-0.73083,1.2075,0.22132,0.25,0,0.21781,1,0,0,
15,-0.75573,1.292,0.28873,1,0,0.28108,1,0,0,
16,-0.75797,1.3787,0.07725,0.25,0,0.077097,1,0,0,
17,-0.77278,1.4579,0.12199,1,0,0.12139,1,0,0,
18,-0.77288,1.5291,0.014547,0.5,0,0.014546,1,0,0,
19,-0.77461,1.6109,0.010585,1,0,0.010585,1,0,0,
20,-0.7746,1.6842,0.0030444,1,0,0.0030444,1,0,0,
21,-0.77475,1.7641,0.001073,1,0,0.001073,1,0,0,
22,-0.77471,1.8556,0.00042538,1,0,0.00042538,1,0,0,
23,-0.77475,1.9263,0.000333,1,0,0.000333,1,0,0,
24,-0.77473,2.0174,0.00023254,1,0,0.00023254,1,0,0,
25,-0.77476,2.1051,0.00020546,1,0,0.00020546,1,0,0,
26,-0.77474,2.1825,0.00016147,1,0,0.00016147,1,0,0,
27,-0.77476,2.2769,0.00014807,1,0,0.00014807,1,0,0,
28,-0.77475,2.3623,0.00012334,1,0,0.00012334,1,0,0,
29,-0.77476,2.4564,0.00011532,1,0,0.00011532,1,0,0,
30,-0.77475,2.5405,9.951e-05,1,0,9.951e-05,1,0,0,
