"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.088413,6.0791e-05,NaN,NaN,NaN,NaN,NaN,0.58278,0.13447,
1,0.088413,0.038215,4.2438,0.25,0,1.3394,1,0.10025,0.01166,
2,-0.7052,0.07859,0.34333,0.125,0,0.33072,1,0,0,
3,-1.0013,0.11652,0.47809,1,0,0.44597,1,5.0082e-17,1.1268e-17,
4,-1.0012,0.15434,0.00049165,0.0019531,0,0.00049165,1,0,0,
5,-1.0143,0.19263,0.070034,0.5,0,0.06992,1,0,0,
6,-1.0169,0.23811,0.033291,0.5,0,0.033278,1,0,0,
7,-1.0184,0.2758,0.033045,1,0,0.033033,1,0,0,
8,-1.0183,0.32829,0.00022353,1,0,0.00022353,1,0,0,
9,-1.0184,0.37313,0.00021499,1,0,0.00021499,1,0,0,
10,-1.0184,0.41503,9.9963e-05,1,0,9.9963e-05,1,0,0,
