"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.43741,4.1156e-05,NaN,NaN,NaN,NaN,NaN,0.019864,0.0019864,
1,-0.43741,0.046462,0.10891,0.125,0,0.10848,1,0,0,
2,-0.70336,0.081223,0.87918,1,0,0.72119,1,0,0,
3,-0.70326,0.12172,0.00034055,0.00097656,0,0.00034055,1,0,0,
4,-0.71163,0.15845,0.14438,1,0,0.14339,1,0,0,
5,-0.71157,0.20843,0.00017654,0.015625,0,0.00017654,1,0,0,
6,-0.71164,0.24611,0.0029789,1,0,0.0029788,1,0,0,
7,-0.71159,0.2829,0.00013043,1,0,0.00013043,1,0,0,
8,-0.71164,0.31931,0.00013053,1,0,0.00013053,1,0,0,
9,-0.71161,0.35919,7.541e-05,1,0,7.541e-05,1,0,0,
