"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.05245,4.0401e-05,NaN,NaN,NaN,NaN,NaN,0.44891,0.11027,
1,0.05245,0.084499,3.1452,0.5,0,1.263,1,0.056361,0.0098661,
2,-0.39219,0.17711,0.44812,0.125,0,0.42129,1,0.018064,0.0010262,
3,-0.39029,0.25932,0.069612,0.0625,0,0.0695,1,0.016894,0.00095971,
4,-0.38769,0.36084,0.12228,0.125,0,0.12168,1,0.014673,0.00083354,
5,-0.54092,0.44928,0.78953,1,0,0.66832,1,0,0,
6,-0.64164,0.52226,1.2642,1,0,0.90158,1,0,0,
7,-0.64158,0.60667,0.0089046,0.0078125,0,0.0089044,1,0,0,
8,-0.64152,0.697,0.00010104,0.00024414,0,0.00010104,1,0,0,
9,-0.65451,0.78224,0.25374,0.25,0,0.24849,1,0,0,
10,-0.65442,0.87743,0.00019291,0.00048828,0,0.00019291,1,0,0,
11,-0.66757,0.9714,0.27539,0.5,0,0.26873,1,0,0,
12,-0.66751,1.068,0.0016131,0.0039063,0,0.0016131,1,0,0,
13,-0.70781,1.1631,0.18387,1,0,0.18184,1,0,0,
14,-0.73034,1.2627,0.4134,1,0,0.392,1,0,0,
15,-0.7394,1.3428,0.16631,0.5,0,0.1648,1,0,0,
16,-0.7393,1.4475,0.00086041,0.0078125,0,0.00086041,1,0,0,
17,-0.75662,1.5523,0.11905,1,0,0.11849,1,0,0,
18,-0.75658,1.6462,0.0076463,0.0625,0,0.0076462,1,0,0,
19,-0.7642,1.7301,0.046398,1,0,0.046365,1,0,0,
20,-0.76411,1.81,0.0033582,0.0625,0,0.0033582,1,0,0,
21,-0.7673,1.921,0.022715,1,0,0.022711,1,0,0,
22,-0.76725,2.0104,0.0012876,0.0625,0,0.0012876,1,0,0,
23,-0.76854,2.0955,0.0090324,1,0,0.0090322,1,0,0,
24,-0.76847,2.181,0.0017415,0.25,0,0.0017415,1,0,0,
25,-0.76904,2.2843,0.0025968,1,0,0.0025968,1,0,0,
26,-0.76895,2.3846,0.0022698,1,0,0.0022698,1,0,0,
27,-0.7692,2.4901,0.0013742,1,0,0.0013742,1,0,0,
28,-0.76915,2.5702,0.00079937,1,0,0.00079937,1,0,0,
29,-0.76925,2.66,0.00055538,1,0,0.00055538,1,0,0,
30,-0.76921,2.7537,0.00040291,1,0,0.00040291,1,0,0,
31,-0.76926,2.8442,0.00033143,1,0,0.00033143,1,0,0,
32,-0.76924,2.9379,0.00027138,1,0,0.00027138,1,0,0,
33,-0.76927,3.0382,0.00023687,1,0,0.00023687,1,0,0,
34,-0.76925,3.1373,0.00020435,1,0,0.00020435,1,0,0,
35,-0.76928,3.2237,0.0001839,1,0,0.0001839,1,0,0,
36,-0.76926,3.3119,0.00016348,1,0,0.00016348,1,0,0,
37,-0.76928,3.4118,0.00014995,1,0,0.00014995,1,0,0,
38,-0.76927,3.4919,0.00013594,1,0,0.00013594,1,0,0,
39,-0.76928,3.5823,0.00012634,1,0,0.00012634,1,0,0,
40,-0.76927,3.6741,0.00011614,1,0,0.00011614,1,0,0,
41,-0.76929,3.7634,0.00010898,1,0,0.00010898,1,0,0,
42,-0.76928,3.8407,0.00010123,1,0,0.00010123,1,0,0,
43,-0.76929,3.9219,9.5695e-05,1,0,9.5695e-05,1,0,0,
