"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.26114,4.531e-05,NaN,NaN,NaN,NaN,NaN,0.27388,0.071927,
1,-0.26114,0.12361,1.0314,0.125,0,0.80084,1,0.1624,0.017746,
2,-0.3716,0.20295,0.73259,0.25,0,0.63227,1,0.088071,0.0068066,
3,-0.46435,0.29082,1.1882,1,0,0.87118,1,2.337e-13,1.9903e-14,
4,-0.4643,0.38753,0.0029252,0.0078125,0,0.0029252,1,2.3162e-13,1.2959e-14,
5,-0.47772,0.47968,0.11021,0.5,0,0.10977,1,0,0,
6,-0.47767,0.57349,0.0046743,0.015625,0,0.0046742,1,0,0,
7,-0.49185,0.6709,0.19392,1,0,0.19154,1,0,0,
8,-0.49175,0.76782,0.0023147,0.0078125,0,0.0023147,1,0,0,
9,-0.49656,0.86277,0.14452,1,0,0.14353,1,0,0,
10,-0.49649,0.98321,0.0015839,0.0078125,0,0.0015839,1,0,0,
11,-0.49651,1.0818,0.012516,0.25,0,0.012515,1,0,0,
12,-0.49646,1.1933,0.0027094,0.015625,0,0.0027094,1,0,0,
13,-0.49642,1.2914,0.007171,0.125,0,0.0071708,1,0,0,
14,-0.4976,1.3864,0.15687,1,0,0.1556,1,0,0,
15,-0.50673,1.505,0.065428,1,0,0.065335,1,0,0,
16,-0.50696,1.6139,0.013273,1,0,0.013272,1,2.4337e-12,1.3198e-13,
17,-0.50697,1.7101,0.0052335,1,0,0.0052335,1,2.095e-12,9.9262e-14,
18,-0.50697,1.8177,0.002239,1,0,0.002239,1,0,0,
19,-0.50697,1.9124,0.00097417,1,0,0.00097417,1,5.3373e-13,2.1349e-14,
20,-0.50697,2.0136,0.00042992,1,0,0.00042992,1,0,0,
21,-0.50697,2.1011,0.00019526,1,0,0.00019526,1,0,0,
22,-0.50697,2.2073,9.2114e-05,1,0,9.2114e-05,1,0,0,
