"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.14154,4.531e-05,NaN,NaN,NaN,NaN,NaN,0.29638,0.055615,
1,0.14154,0.13201,9.9571,0.25,0,1.4707,1,0.01553,0.00062122,
2,-0.72685,0.22862,0.0015108,0.00024414,0,0.0015108,1,0.015497,0.00061987,
3,-0.7239,0.30855,0.064003,0.0625,0,0.063916,1,0.014498,0.00057994,
4,-0.68679,0.37863,0.37027,0.25,0,0.35462,1,0,0,
5,-0.68674,0.46605,0.00077672,0.00097656,0,0.00077672,1,0,0,
6,-0.68665,0.55805,0.00085577,0.00097656,0,0.00085577,1,0,0,
7,-0.6866,0.64096,0.00080987,0.00097656,0,0.00080987,1,0,0,
8,-0.68651,0.72397,0.00085469,0.00097656,0,0.00085469,1,0,0,
9,-0.68646,0.81757,0.00081439,0.00097656,0,0.00081439,1,0,0,
10,-0.68637,0.89302,0.00085425,0.00097656,0,0.00085425,1,0,0,
11,-0.68632,0.97852,0.00081505,0.00097656,0,0.00081505,1,0,0,
12,-0.68623,1.0528,0.00085387,0.00097656,0,0.00085387,1,0,0,
13,-0.68618,1.1338,0.00081494,0.00097656,0,0.00081494,1,0,0,
14,-0.68609,1.219,0.0008535,0.00097656,0,0.0008535,1,0,0,
15,-0.68604,1.2959,0.00081467,0.00097656,0,0.00081467,1,0,0,
16,-0.68595,1.3962,0.00085314,0.00097656,0,0.00085314,1,0,0,
17,-0.6859,1.4944,0.00081436,0.00097656,0,0.00081436,1,0,0,
18,-0.68581,1.5826,0.00085278,0.00097656,0,0.00085278,1,0,0,
19,-0.68576,1.6747,0.00081405,0.00097656,0,0.00081405,1,0,0,
20,-0.68567,1.7675,0.00085243,0.00097656,0,0.00085243,1,0,0,
21,-0.68561,1.8552,0.00081375,0.00097656,0,0.00081375,1,0,0,
22,-0.68553,1.938,0.00085207,0.00097656,0,0.00085207,1,0,0,
23,-0.68547,2.0203,0.00081344,0.00097656,0,0.00081344,1,0,0,
24,-0.68539,2.0977,0.00085172,0.00097656,0,0.00085172,1,0,0,
25,-0.68533,2.1784,0.00081313,0.00097656,0,0.00081313,1,0,0,
26,-0.68525,2.2657,0.00085136,0.00097656,0,0.00085136,1,0,0,
27,-0.68519,2.3523,0.00081283,0.00097656,0,0.00081283,1,0,0,
28,-0.68511,2.4375,0.00085101,0.00097656,0,0.00085101,1,0,0,
29,-0.68505,2.5144,0.00081252,0.00097656,0,0.00081252,1,0,0,
30,-0.68497,2.5824,0.00085066,0.00097656,0,0.00085066,1,0,0,
31,-0.68491,2.6703,0.00081222,0.00097656,0,0.00081222,1,0,0,
32,-0.68483,2.7642,0.00085031,0.00097656,0,0.00085031,1,0,0,
33,-0.68477,2.8562,0.00081192,0.00097656,0,0.00081192,1,0,0,
34,-0.68469,2.9295,0.00084996,0.00097656,0,0.00084996,1,0,0,
35,-0.68463,3.016,0.00081162,0.00097656,0,0.00081162,1,0,0,
36,-0.68455,3.1049,0.00084961,0.00097656,0,0.00084961,1,0,0,
37,-0.68449,3.1763,0.00081132,0.00097656,0,0.00081132,1,0,0,
38,-0.68441,3.2664,0.00084927,0.00097656,0,0.00084927,1,0,0,
39,-0.68435,3.3546,0.00081102,0.00097656,0,0.00081102,1,0,0,
40,-0.68427,3.4443,0.00084892,0.00097656,0,0.00084892,1,0,0,
41,-0.68421,3.5134,0.00081072,0.00097656,0,0.00081072,1,0,0,
42,-0.68413,3.6046,0.00084858,0.00097656,0,0.00084858,1,0,0,
43,-0.68407,3.6981,0.00081043,0.00097656,0,0.00081043,1,0,0,
44,-0.68398,3.7845,0.00084823,0.00097656,0,0.00084823,1,0,0,
45,-0.68393,3.8638,0.00081013,0.00097656,0,0.00081013,1,0,0,
46,-0.68384,3.9418,0.00084789,0.00097656,0,0.00084789,1,0,0,
47,-0.68379,4.0179,0.00080984,0.00097656,0,0.00080984,1,0,0,
48,-0.6837,4.1027,0.00084755,0.00097656,0,0.00084755,1,0,0,
49,-0.68365,4.1827,0.00080955,0.00097656,0,0.00080955,1,0,0,
50,-0.68356,4.2722,0.00084721,0.00097656,0,0.00084721,1,0,0,
51,-0.6835,4.3537,0.00080926,0.00097656,0,0.00080926,1,0,0,
52,-0.68342,4.4282,0.00084687,0.00097656,0,0.00084687,1,0,0,
53,-0.68336,4.499,0.00080897,0.00097656,0,0.00080897,1,0,0,
54,-0.68328,4.5851,0.00084653,0.00097656,0,0.00084653,1,0,0,
55,-0.68322,4.6681,0.00080868,0.00097656,0,0.00080868,1,0,0,
56,-0.68314,4.743,0.0008462,0.00097656,0,0.0008462,1,0,0,
57,-0.68308,4.8207,0.00080839,0.00097656,0,0.00080839,1,0,0,
58,-0.683,4.9014,0.00084586,0.00097656,0,0.00084586,1,0,0,
59,-0.68294,4.9846,0.0008081,0.00097656,0,0.0008081,1,0,0,
60,-0.68286,5.0827,0.00084553,0.00097656,0,0.00084553,1,0,0,
61,-0.6828,5.1588,0.00080782,0.00097656,0,0.00080782,1,0,0,
62,-0.68271,5.2337,0.0008452,0.00097656,0,0.0008452,1,0,0,
63,-0.68266,5.3205,0.00080753,0.00097656,0,0.00080753,1,0,0,
64,-0.68257,5.4081,0.00084486,0.00097656,0,0.00084486,1,0,0,
65,-0.68252,5.4856,0.00080725,0.00097656,0,0.00080725,1,0,0,
66,-0.68243,5.5731,0.00084453,0.00097656,0,0.00084453,1,0,0,
