"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.069463,4.4555e-05,NaN,NaN,NaN,NaN,NaN,0.36081,0.088232,
1,0.069463,0.12355,3.2143,0.25,0,1.2692,1,0.071804,0.0086773,
2,-0.42449,0.21996,0.3601,0.125,0,0.34564,1,0.0483,0.0035147,
3,-0.42407,0.33111,0.44898,0.25,0,0.422,1,0.0076349,0.0003054,
4,-0.42392,0.43544,0.00039161,0.00024414,0,0.00039161,1,0.0076023,0.00030409,
5,-0.42797,0.54732,0.098903,0.125,0,0.098583,1,0.0066198,0.00026479,
6,-0.41813,0.62917,0.061474,0.0625,0,0.061397,1,0,0,
7,-0.52369,0.72895,0.5547,1,0,0.50644,1,1.3393e-13,5.3572e-15,
8,-0.60546,0.80904,0.9123,1,0,0.73957,1,0,0,
9,-0.63148,0.8935,0.1924,1,0,0.19007,1,3.173e-13,1.3275e-14,
10,-0.63906,0.99281,0.066703,1,0,0.066604,1,0,0,
11,-0.64006,1.0845,0.013458,1,0,0.013457,1,0,0,
12,-0.64007,1.1841,0.0042736,1,0,0.0042736,1,0,0,
13,-0.64007,1.2668,0.0015249,1,0,0.0015249,1,0,0,
14,-0.64007,1.3635,0.00054767,1,0,0.00054767,1,1.3815e-14,5.5259e-16,
15,-0.64007,1.473,0.00019713,1,0,0.00019713,1,0,0,
16,-0.64007,1.5654,7.0929e-05,1,0,7.0929e-05,1,0,0,
