"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.20394,3.9268e-05,NaN,NaN,NaN,NaN,NaN,0.23748,0.058167,
1,-0.20394,0.45478,2.3934,0.125,0,1.175,1,0.073732,0.005844,
2,-0.33778,0.85647,0.4319,0.125,0,0.4077,1,0.059228,0.0020957,
3,-0.37224,1.2476,0.49625,0.25,0,0.46064,1,0.022099,0.00049676,
4,-0.34702,1.741,0.24417,0.125,0,0.23948,1,0.010265,0.0001718,
5,-0.46516,2.1179,1.0154,1,0,0.79304,1,0,0,
6,-0.46509,2.5568,0.00069922,0.00048828,0,0.00069922,1,0,0,
7,-0.50828,2.9056,0.28202,1,0,0.27488,1,0,0,
8,-0.53381,3.316,0.69718,1,0,0.60883,1,0,0,
9,-0.56429,3.7186,0.30744,1,0,0.29827,1,0,0,
10,-0.57246,4.1495,0.27284,1,0,0.26635,1,0,0,
11,-0.58039,4.4848,0.14333,1,0,0.14236,1,6.1668e-13,1.3724e-14,
12,-0.58362,4.8442,0.056301,1,0,0.056242,1,0,0,
13,-0.5839,5.2134,0.021638,1,0,0.021635,1,0,0,
14,-0.58397,5.5938,0.0099216,1,0,0.0099213,1,0,0,
15,-0.58398,5.9385,0.0049347,1,0,0.0049347,1,0,0,
16,-0.58397,6.2881,0.0026858,1,0,0.0026858,1,0,0,
17,-0.58398,6.6397,0.0013278,1,0,0.0013278,1,0,0,
18,-0.58398,6.9801,0.00074912,1,0,0.00074912,1,0,0,
19,-0.58399,7.3568,0.00036795,1,0,0.00036795,1,0,0,
20,-0.58398,7.7465,0.00023735,1,0,0.00023735,1,0,0,
21,-0.58399,8.1284,0.00012946,1,0,0.00012946,1,0,0,
22,-0.58399,8.5479,9.7758e-05,1,0,9.7758e-05,1,0,0,
