"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.1,0.3,1,5000,3600,0.0001,1,-0.216,0.13965,0.0089837,-0.63175,-0.21066,0.3319,0.84546,-0.13801,0.3913,0.39329,
,,,,,,,,,-0.075826,1.3015,0.61048,-0.2366,0.15128,0.4184,-0.0023926,0.088546,0.010439,-0.18641,
,,,,,,,,,0.29124,0.09095,-0.23688,-0.063025,-0.32921,-0.1636,0.22462,0.026755,0.039076,0.47165,
,,,,,,,,,-0.28678,0.14768,-0.0021897,-0.1203,-0.25952,0.0076891,-0.14627,0.23057,0.086627,-0.25487,
,,,,,,,,,0.045676,0.0014425,-0.10696,-0.26796,-0.59371,-0.051345,-0.16693,0.28484,0.23849,-0.35183,
,,,,,,,,,0.44158,0.10312,0.16705,0.42287,0.34279,-0.51448,-0.10935,-0.4192,0.48209,0.30261,
,,,,,,,,,-0.059988,0.38092,0.33422,-0.51112,-0.58645,0.085922,-0.36911,-0.48211,-0.082844,-0.43103,
,,,,,,,,,-0.26684,-0.44402,0.0046614,-0.15553,0.56913,0.11341,-0.25347,1.0812,-0.54729,0.21522,
,,,,,,,,,0.61457,0.065005,0.51063,-0.30652,-0.27777,-0.11141,-0.58595,0.096889,-0.24692,0.13845,
,,,,,,,,,-0.078083,-0.62967,-0.258,-0.14993,0.20483,0.041856,0.016828,-0.29699,-0.29338,-0.43644,
