"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.0075109,4.2667e-05,NaN,NaN,NaN,NaN,NaN,0.24686,0.045669,
1,0.0075109,0.44358,11.8595,0.125,0,1.4867,1,0.014383,0.00045134,
2,-0.55781,0.78986,0.54379,0.03125,0,0.49806,1,0.00516,6.88e-05,
3,-0.56264,1.3994,0.065799,0.0625,0,0.065704,1,0.0022004,2.9339e-05,
4,-0.56257,1.7289,0.00025905,0.00024414,0,0.00025905,1,0.0021999,2.9331e-05,
5,-0.6961,2.0735,0.83492,1,0,0.69568,1,1.6873e-12,9.0498e-14,
6,-0.69601,2.4298,0.0040929,0.0019531,0,0.0040929,1,7.0038e-15,9.3383e-17,
7,-0.70365,2.8099,0.079523,0.25,0,0.079356,1,0,0,
8,-0.71623,3.1683,0.36096,0.25,0,0.34641,1,0,0,
9,-0.72832,3.5169,0.20203,0.5,0,0.19935,1,0,0,
10,-0.72825,3.9111,0.0020214,0.0019531,0,0.0020214,1,0,0,
11,-0.72973,4.2756,0.054271,0.25,0,0.054217,1,0,0,
12,-0.72967,4.6398,0.0037813,0.0039063,0,0.0037812,1,0,0,
13,-0.73165,5.0161,0.046982,0.25,0,0.046948,1,0,0,
14,-0.73156,5.3849,0.0073137,0.0078125,0,0.0073136,1,0,0,
15,-0.73463,5.7306,0.077876,0.5,0,0.077719,1,0,0,
16,-0.73455,6.1241,0.0073243,0.0078125,0,0.0073241,1,0,0,
17,-0.73465,6.5258,0.011961,0.125,0,0.011961,1,0,0,
18,-0.73458,6.9276,0.0071076,0.0078125,0,0.0071075,1,0,0,
19,-0.73513,7.2417,0.022026,0.25,0,0.022022,1,0,0,
20,-0.73508,7.5869,0.0069916,0.0078125,0,0.0069915,1,0,0,
21,-0.73675,7.9047,0.070055,1,0,0.06994,1,0,0,
22,-0.7367,8.2395,0.007189,0.0078125,0,0.0071889,1,0,0,
23,-0.73661,8.5826,0.0013218,0.125,0,0.0013218,1,0,0,
24,-0.73656,8.9455,0.0070581,0.0078125,0,0.007058,1,0,0,
25,-0.73652,9.2865,0.0036996,0.25,0,0.0036995,1,0,0,
26,-0.73643,9.6165,0.013899,0.015625,0,0.013898,1,0,0,
27,-0.73638,9.9495,0.0018356,0.0625,0,0.0018356,1,0,0,
28,-0.7363,10.2976,0.01349,0.015625,0,0.013489,1,0,0,
29,-0.73629,10.6518,0.0096376,0.25,0,0.0096373,1,0,0,
30,-0.73622,11.0043,0.013219,0.015625,0,0.013218,1,0,0,
31,-0.73696,11.3425,0.038927,1,0,0.038908,1,0,0,
32,-0.73725,11.6725,0.86804,1,0,0.71487,1,0,0,
33,-0.75772,12.0261,0.79977,1,0,0.6746,1,6.8387e-13,4.1803e-14,
34,-0.75767,12.3831,0.0014137,0.0019531,0,0.0014137,1,0,0,
35,-0.75761,12.752,0.00042916,0.015625,0,0.00042916,1,0,0,
36,-0.75755,13.0985,0.017737,0.03125,0,0.017735,1,0,0,
37,-0.76164,13.4417,0.055756,1,0,0.055698,1,0,0,
38,-0.76209,13.7825,0.099211,0.25,0,0.098887,1,0,0,
39,-0.76919,14.1433,0.06439,1,0,0.064302,1,0,0,
40,-0.76963,14.4556,0.056783,0.25,0,0.056722,1,0,0,
41,-0.77575,14.8121,0.032427,1,0,0.032416,1,0,0,
42,-0.77651,15.1311,0.083824,1,0,0.083629,1,0,0,
43,-0.77887,15.4919,0.060196,1,0,0.060124,1,0,0,
44,-0.779,15.8244,0.026889,1,0,0.026882,1,0,0,
45,-0.77982,16.1559,0.019606,1,0,0.019603,1,0,0,
46,-0.77992,16.506,0.0077906,1,0,0.0077905,1,0,0,
47,-0.78013,16.8885,0.005444,1,0,0.0054439,1,0,0,
48,-0.78016,17.2391,0.0022622,1,0,0.0022622,1,0,0,
49,-0.78021,17.6337,0.0016581,1,0,0.0016581,1,0,0,
50,-0.78021,17.9863,0.00098137,1,0,0.00098137,1,0,0,
51,-0.78023,18.3461,0.00084021,1,0,0.00084021,1,0,0,
52,-0.78023,18.6797,0.00062473,1,0,0.00062473,1,0,0,
53,-0.78024,19.0678,0.00056523,1,0,0.00056523,1,0,0,
54,-0.78023,19.4215,0.00045762,1,0,0.00045762,1,0,0,
55,-0.78024,19.7564,0.00042452,1,0,0.00042452,1,0,0,
56,-0.78024,20.0812,0.00035994,1,0,0.00035994,1,0,0,
57,-0.78024,20.4455,0.00033886,1,0,0.00033886,1,0,0,
58,-0.78024,20.8122,0.00029586,1,0,0.00029586,1,0,0,
59,-0.78025,21.1502,0.00028128,1,0,0.00028128,1,0,0,
60,-0.78025,21.4761,0.00025063,1,0,0.00025063,1,0,0,
61,-0.78025,21.8097,0.00023996,1,0,0.00023996,1,0,0,
62,-0.78025,22.1336,0.00021705,1,0,0.00021705,1,0,0,
63,-0.78025,22.4706,0.00020891,1,0,0.00020891,1,0,0,
64,-0.78025,22.8172,0.00019116,1,0,0.00019116,1,0,0,
65,-0.78025,23.1395,0.00018476,1,0,0.00018476,1,0,0,
66,-0.78025,23.502,0.00017061,1,0,0.00017061,1,0,0,
67,-0.78025,23.8344,0.00016544,1,0,0.00016544,1,0,0,
68,-0.78025,24.1822,0.00015391,1,0,0.00015391,1,0,0,
69,-0.78025,24.5546,0.00014966,1,0,0.00014966,1,0,0,
70,-0.78025,24.8793,0.00014009,1,0,0.00014009,1,0,0,
71,-0.78025,25.2827,0.00013654,1,0,0.00013654,1,0,0,
72,-0.78025,25.6528,0.00012847,1,0,0.00012847,1,0,0,
73,-0.78025,26.006,0.00012545,1,0,0.00012545,1,0,0,
74,-0.78025,26.3379,0.00011857,1,0,0.00011857,1,0,0,
75,-0.78025,26.7213,0.00011598,1,0,0.00011598,1,0,0,
76,-0.78025,27.1102,0.00011003,1,0,0.00011003,1,0,0,
77,-0.78025,27.4466,0.00010778,1,0,0.00010778,1,0,0,
78,-0.78025,27.8356,0.0001026,1,0,0.0001026,1,0,0,
79,-0.78025,28.155,0.00010063,1,0,0.00010063,1,0,0,
80,-0.78025,28.5126,9.6078e-05,1,0,9.6078e-05,1,0,0,
