"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.095715,7.0985e-05,NaN,NaN,NaN,NaN,NaN,0.36329,0.063524,
1,0.095715,0.10261,12.6324,0.25,0,1.4918,1,0.0050558,0.00021204,
2,-0.59399,0.20873,0.12258,0.015625,0,0.12197,1,0,0,
3,-0.59395,0.29152,0.0070486,0.0078125,0,0.0070485,1,0,0,
4,-0.59388,0.38867,0.00037586,0.00048828,0,0.00037586,1,0,0,
5,-0.63282,0.47562,0.26113,1,0,0.25542,1,0,0,
6,-0.63274,0.56291,0.0018949,0.0078125,0,0.0018949,1,0,0,
7,-0.63568,0.65576,0.094119,1,0,0.093843,1,0,0,
8,-0.6356,0.74982,0.0016331,0.0625,0,0.0016331,1,0,0,
9,-0.63572,0.82716,0.014081,1,0,0.01408,1,0,0,
10,-0.63569,0.90249,0.00022694,1,0,0.00022694,1,0,0,
11,-0.63572,0.98912,0.00023238,1,0,0.00023238,1,0,0,
12,-0.63571,1.0743,0.00012968,1,0,0.00012968,1,0,0,
13,-0.63572,1.1501,0.00012963,1,0,0.00012963,1,0,0,
14,-0.63571,1.2425,8.9407e-05,1,0,8.9407e-05,1,0,0,
