"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,150,0.5,0.7,1,5000,3600,0.0001,1,0.1608,-0.010872,-0.13266,0.030308,-0.11522,-0.0026809,0.18849,-0.083915,-0.0612,-0.1293,-0.022858,-0.1174,-0.072866,-0.028335,0.039438,0.018734,0.040397,-0.0085226,-0.044547,0.0064239,0.01812,-0.080609,0.032785,-0.089452,-0.021113,-0.08769,-0.11105,0.14158,-0.078077,0.10348,-0.15225,-0.039343,-0.023733,-0.045697,0.067185,-0.053523,-0.12673,-0.15229,0.10759,0.022952,-0.040716,0.13441,0.13035,-0.026755,-0.16413,0.11178,0.13406,-0.069354,-0.016108,0.037771,0.020924,0.076527,0.069624,0.039391,0.03065,-0.00063447,-0.019677,0.07469,-0.10479,0.020662,0.24137,-0.055125,-0.052192,-0.095337,-0.057837,-0.082243,-0.033009,-0.06428,-0.060389,0.028847,0.02892,-0.068743,-0.069688,0.10028,0.10753,0.06179,-0.045713,-0.03372,-0.0070462,-0.024893,-0.040036,-0.041505,0.11263,0.00054968,-0.11176,0.014797,0.039928,-0.090531,-0.010839,0.029639,-0.016534,-0.058512,0.09072,-0.10914,0.042038,-0.13446,-0.068144,-0.049523,0.083441,-0.10588,-0.025366,0.033959,-0.04795,0.065319,0.064647,0.15147,0.13775,-0.068913,-0.013435,-0.047816,0.073493,-0.054751,0.0044749,0.035841,0.096616,-0.037197,-0.0094777,0.037313,-0.012967,0.10099,0.047725,-0.029752,0.1005,-0.098445,0.059335,0.045171,-0.03349,0.051535,-0.014104,0.12646,-0.11146,-0.019429,0.031845,-0.019007,-0.027862,0.11709,0.058685,-0.023937,0.025618,-0.121,-0.095564,0.015254,0.10505,0.093071,0.14662,-0.023949,0.017526,0.00075311,-0.021669,0.037776,
,,,,,,,,,-0.035918,-0.13914,0.0063167,-0.059497,-0.11384,-0.10857,-0.034788,0.0051444,-0.09152,-0.10346,0.019818,0.16816,-0.01075,0.0084649,-0.062869,-0.072205,-0.039166,0.051519,-0.071165,0.068926,0.1987,-0.30826,0.061835,0.027096,0.06062,-0.10619,0.10403,-0.05399,0.066093,0.076198,-0.13093,-0.036168,-0.12087,-0.078659,-0.040403,-0.094466,0.014637,-0.011935,-0.025162,0.13983,-0.041336,-0.080316,-0.034393,-0.01968,0.0029244,-0.0043841,-0.018997,-0.095585,-0.045631,-0.14181,0.062027,0.092931,-0.026794,0.080112,0.056462,-0.032644,-0.17537,0.10992,-0.039432,0.066299,-0.027046,0.10804,0.010143,0.027515,0.082983,-0.012989,0.033538,-0.044272,-0.027955,-0.077483,-0.036983,-0.08281,-0.024573,-0.066909,0.1155,0.041925,0.0090802,0.14174,0.053837,0.049917,0.088758,-0.16525,-0.086512,0.1127,0.17689,0.087521,0.082438,0.032163,0.00038265,-0.04315,-0.013601,0.082829,-0.17081,-0.083153,0.1235,-0.052371,-0.040206,-0.059472,-0.11039,0.11642,0.031889,0.043486,-0.011444,0.066581,-0.21288,0.040772,-0.062018,0.010052,-0.094473,0.038495,-0.058733,-0.010384,-0.065801,-0.0091315,0.041438,-0.092407,-0.058721,-0.079496,-0.0017459,-0.058174,-0.17365,-0.063621,0.011869,-0.11443,0.0332,-0.15465,0.02592,-0.091182,-0.099126,0.12204,0.066541,-0.019163,-0.075711,-0.075155,-0.0574,-0.10297,-0.042694,-0.0094651,-0.00059641,-0.0758,0.095796,0.10928,-0.051012,0.11387,-0.01587,-0.019991,0.041505,0.095709,-0.015028,0.051772,
,,,,,,,,,-0.08229,-0.024728,0.19693,-0.029737,-0.051041,0.06297,0.025158,-0.11447,0.085153,0.040073,0.05672,0.15046,0.050421,0.12494,0.13405,-0.0040009,-0.034383,-0.056771,0.040315,0.11621,-0.043411,0.15999,-0.05473,-0.13627,0.038693,0.016963,0.10616,0.0023818,-0.0099153,0.065749,0.063611,-0.15984,-0.036268,-0.030179,0.010497,0.003218,0.014916,0.075384,-0.082122,-0.001729,-0.0026018,0.001532,-0.010797,0.070378,0.063959,0.052941,0.16626,0.083695,-0.025391,-0.075594,-0.097188,0.052114,0.066854,-0.20631,0.089333,0.046655,-0.12927,0.044305,-0.04228,0.033664,0.041122,0.1841,-0.14042,0.033709,0.0019517,-0.064256,0.023084,0.004192,0.048892,-0.007447,0.15013,0.14496,0.098831,0.039345,-0.051333,-0.1442,-0.014545,-0.11491,0.018,-0.013395,0.01509,0.10303,-0.07991,0.059258,-0.14659,0.042557,0.062334,0.089094,0.07348,-0.00081439,0.029879,0.015898,-0.10711,0.14106,-0.071211,-0.004895,0.087667,-0.072458,-0.076633,-0.1154,-0.075925,-0.19794,-0.070892,0.027474,0.20475,-0.0070111,-0.033039,-0.025953,0.013091,-0.076431,0.063943,-0.026369,0.064874,-0.13207,0.032983,0.00010588,-0.02724,-0.067525,-0.064266,-0.13541,-0.03976,0.015474,0.080609,0.0077179,0.0348,0.12929,0.06199,-0.00013237,-0.044103,-0.1517,-0.047811,0.066473,-0.059976,-0.028982,0.042786,-0.11619,-0.058456,0.17268,0.070168,0.10136,-0.22168,0.038362,0.063027,-0.027484,0.11314,-0.1106,0.0031802,-0.079541,0.16647,0.12847,
,,,,,,,,,0.032194,0.012136,-0.068216,-0.11159,-0.01773,-0.14191,0.096019,-0.061518,0.032195,-0.049361,-0.020514,-0.075493,-0.042589,0.048262,0.099891,0.093921,0.021226,0.02609,0.091482,-0.036039,-0.010302,0.14741,-0.13479,-0.038653,0.051847,0.031488,0.093049,0.015657,0.096155,0.15677,-0.15778,0.13239,-0.005524,0.022864,0.014699,-0.048587,0.036378,-0.010868,-0.13031,-0.056592,-0.012926,0.072204,0.0035173,0.024639,-0.0089541,0.18408,0.063004,0.013927,0.0069171,0.0038165,-0.0046296,0.077044,0.041548,-0.02614,-0.010817,0.0056019,-0.027374,-0.098901,0.017126,-0.053595,-0.052697,0.0014753,-0.080512,-0.010786,0.084363,-0.042893,-0.00015136,0.063353,-0.024977,0.058955,0.038091,-0.091032,-0.070536,-0.0056116,0.020921,0.07826,0.015064,0.060633,-0.038734,-0.028573,0.11555,0.028967,0.01339,0.073534,-0.10788,-0.0040919,-0.061577,0.04155,0.1803,0.048526,0.033279,0.074396,0.032135,0.095074,0.0029755,-0.17118,-0.086411,0.023158,0.15114,0.036649,-0.069957,-0.064805,-0.025001,-0.030025,0.10979,-0.070018,0.034238,-0.03399,-0.043533,0.084987,-0.0037824,0.015449,-0.060275,-0.035624,0.015779,0.061177,0.083766,0.075887,0.010389,-0.21416,-0.02601,0.088483,-0.10704,0.051482,0.092786,-0.043032,-0.068905,-0.041394,0.13691,0.078381,-0.11641,0.027371,-0.28879,-0.13127,0.1158,0.073205,0.028817,-0.11568,0.014572,0.13714,0.034964,-0.052676,-0.0087322,0.00097028,0.18169,0.084757,-0.0083342,0.0035225,0.021245,-0.02939,
,,,,,,,,,0.021809,-0.16769,0.047142,-0.012606,0.051222,0.1215,0.01385,-0.03327,-0.0064142,-0.020662,0.024076,0.064967,-0.090575,-0.10524,-0.1015,0.057254,0.0011426,-0.015572,0.036995,0.065801,-0.11091,0.045985,-0.044102,0.041988,-0.11249,-0.11118,-0.0081486,0.040967,-0.12821,0.057827,0.15433,-0.009582,0.014752,0.052011,-0.026157,0.027506,0.036934,0.0087083,-0.16753,-0.089781,0.068419,-0.0086474,-0.0051834,0.22858,-0.035793,-0.11955,0.093187,-0.039311,-0.058687,0.080794,-0.025401,0.13883,0.040834,-0.12653,0.085602,0.080505,0.046003,-0.021948,-0.058701,-0.13453,0.041999,0.0099461,-0.0022423,-0.18168,-0.059095,-0.041857,-0.10603,0.017998,-0.010982,-0.024584,-0.00054544,-0.11267,-0.048023,0.082599,-0.049982,-0.012176,0.04707,0.092221,0.11375,0.046007,0.02944,-0.06538,-0.033563,0.0017045,-0.076179,0.037222,0.084411,0.017523,0.028649,0.11297,0.10093,0.061856,-0.065946,-0.088409,0.1285,-0.1517,0.075795,0.10176,-0.0069439,-0.12703,0.021236,-0.022156,0.052043,0.05667,0.027486,0.11007,0.18041,-0.021794,0.093992,-0.012811,-0.017774,-0.022099,-0.10291,-0.10277,-0.039905,0.026631,-0.01273,0.0022145,-0.096651,0.082277,0.088962,0.0051057,0.17826,-0.038519,0.03239,-0.026069,0.064662,-0.013903,-0.08318,-0.03237,-0.013504,-0.075464,0.024878,0.041732,0.10275,-0.1256,0.17448,-0.059357,-0.046487,-0.050271,-0.024884,0.057179,-0.026277,0.069192,0.12757,0.016327,-0.050281,-0.025104,-0.00033676,-0.036651,
,,,,,,,,,0.18968,0.14505,0.033665,0.22551,0.046626,-0.040358,0.0059087,-0.09597,-0.060026,-0.087664,0.010991,0.03252,-0.0057885,-0.073725,0.12934,-0.036636,-0.047546,-0.064822,-0.087864,-0.0089082,-0.13519,0.045025,-0.016842,-0.087051,0.026218,-0.13919,0.0038137,0.00046748,0.013816,-0.035599,0.0017269,-0.034836,-0.036076,-0.042968,-0.11002,0.073475,-0.026283,0.037473,-0.13335,0.0828,0.13504,0.092084,-0.10309,0.026267,-0.035194,0.011184,0.058917,0.10751,-0.089394,-0.10256,0.031143,-0.061135,0.039918,0.078437,0.060165,-0.085636,0.00013459,-0.023122,-0.03054,-0.01914,0.017699,-0.084077,0.046039,-0.20013,-0.00085662,-0.041734,0.10161,-0.077337,0.021195,-0.023029,-0.078513,-0.030061,0.042279,0.072261,-0.21997,-0.10733,0.17029,-0.064223,-0.063045,-0.056613,-0.053093,0.025177,-0.071263,0.084888,-0.058672,-0.1109,-0.23835,0.094007,0.18425,0.096934,0.063136,0.17499,0.0031537,0.0034082,0.031569,0.072818,-0.00072188,-0.037717,-0.01458,-0.033145,0.015301,0.039892,0.0047077,0.16348,0.093932,0.10198,0.040774,-0.075027,-0.029364,-0.063181,-0.074136,0.056153,0.19937,0.062625,-0.10515,-0.12535,0.010651,-0.13317,0.015468,0.13584,-0.017768,0.024637,0.010591,0.068821,0.034091,-0.16855,0.010301,0.011182,-0.082763,-0.042339,-0.022965,-0.0038684,-0.023021,-0.043609,0.15776,0.045591,0.021353,-0.024311,-0.059794,-0.051398,-0.021107,0.027534,-0.015358,-0.11005,-0.075545,-0.082543,0.050226,-0.1133,-0.045815,0.0037677,
,,,,,,,,,-0.0088216,0.0035978,-0.055205,-0.099848,-0.045685,-0.051472,-0.20035,0.0058064,-0.11095,0.083921,-0.074944,-0.046379,0.095305,-0.043358,0.051825,-0.045368,0.10993,-0.085304,0.067008,-0.065387,0.01813,-0.00035676,0.081006,-0.097044,-0.10644,0.035678,0.010344,0.077432,-0.083012,-0.10128,0.045397,-0.056408,-0.076618,0.044051,-0.049112,0.073933,-0.11867,-0.020546,-0.026492,0.0064608,-0.0006844,0.12752,-0.045305,-0.14407,0.082515,0.07798,0.020762,-0.029569,0.11146,-0.043319,0.067917,0.085805,0.062546,-0.016502,-0.11184,0.10899,-0.022345,0.046776,0.086357,-0.040577,0.10171,-0.057816,0.023223,0.00081166,-0.0031797,0.0088776,-0.0050086,0.044824,-0.13277,0.079813,0.070892,-0.016861,-0.04079,-0.070442,0.027702,-0.081519,-0.034978,0.066792,-0.20678,0.017236,0.04826,-0.009998,-0.05686,0.040294,-0.10549,-0.017181,-0.031219,-0.063956,-0.081896,-0.089897,0.031957,-0.053948,0.028707,-0.17848,-0.04234,-0.04746,0.059799,0.0099624,0.046117,0.095397,0.07674,0.11457,0.070629,-0.075925,-0.12508,-0.090844,-0.036566,-0.08334,-0.095315,-0.011808,-0.16499,0.018639,0.041333,0.076833,0.078864,0.06375,-0.093783,-0.063486,0.040292,0.056839,0.053113,0.094042,0.033641,0.013857,-0.0055899,-0.086888,-0.27013,-0.012325,-0.098125,0.094017,0.005653,0.013761,-0.019857,0.060746,-0.096234,0.0084015,0.07109,-0.0068985,0.093921,-0.043947,0.1573,0.025744,0.082536,0.0042716,-0.12553,-0.12871,0.055855,-0.062816,-0.049253,0.11105,
,,,,,,,,,-0.0035957,0.103,0.053809,-0.05715,0.025084,-0.051365,-0.032412,-0.34731,0.0060079,-0.019155,-0.03754,-0.026262,0.0074682,-0.016426,0.13675,-0.020634,0.06942,-0.16187,0.093358,-0.020604,0.0033316,0.098711,-0.074945,0.037965,-0.019872,-0.053081,0.045922,-0.0095469,0.045922,0.020823,-0.2804,-0.069939,-0.071785,-0.16714,0.039161,-0.12348,0.090391,0.0092781,-0.050588,-0.16134,0.12239,0.091637,-0.053998,-0.064909,0.088119,0.078055,0.097553,-0.010488,0.0052866,0.022664,0.007867,-0.078254,-0.10272,-0.045992,0.059697,-0.08156,-0.034251,-0.10319,0.086287,-0.0017914,-0.10528,0.11293,0.050802,-0.015478,-0.039677,-0.080923,0.0019354,0.090669,0.18536,-0.10916,-0.019002,0.048223,-0.015959,-0.070923,-0.051083,-0.080814,-0.065089,-0.044038,-0.21303,-0.05642,-0.048218,-0.02038,-0.021395,0.022651,0.15125,-0.03837,0.10929,-0.010955,0.054492,0.11415,0.10349,0.005815,-0.027142,0.09397,0.040636,0.055324,0.096277,-0.025125,-0.096266,-0.046209,-0.042022,0.090535,-0.0054198,0.036759,-0.061491,-0.024846,0.069201,0.10366,0.11996,-0.071417,0.031734,0.087378,0.037194,0.056827,0.05885,0.030651,-0.10303,-0.072987,-0.011213,0.012412,-0.23787,0.071734,-0.050879,0.036102,-0.0033653,-0.038503,-0.032478,-0.041127,-0.059294,0.069606,0.0665,0.048755,0.046762,-0.094764,-0.093206,0.12802,0.021547,0.05032,0.0045465,0.11783,0.12733,0.023899,0.12719,0.042215,0.14822,0.042349,0.09106,-0.078926,0.08813,0.066721,
,,,,,,,,,-0.01521,0.26692,-0.076885,0.021464,-0.09756,0.047761,-0.064768,0.0040797,-0.056872,-0.057669,-0.058967,0.092022,-0.011525,0.15501,0.053717,0.07834,0.0050216,-0.0083873,0.00038651,0.11714,0.00294,0.2493,0.075408,0.086768,-0.074042,-0.06631,0.012367,-0.023646,-0.0079696,0.034108,0.090474,-0.066274,-0.011653,0.12694,0.040351,-0.11518,0.081144,-0.11479,-0.047674,0.13254,0.027957,0.093528,-0.16324,0.0094933,-0.0081584,-0.066177,0.082629,-0.022703,0.022986,0.027541,-0.0096962,0.10936,0.094847,-0.019801,0.08691,-0.053435,-0.059611,-0.092322,-0.02945,-0.085838,0.046762,-0.12529,0.0099466,-0.040932,-0.041663,0.20938,0.041501,0.16465,-0.027205,-0.07582,0.091923,0.0045748,0.22461,0.055318,-0.028368,0.15363,-0.094959,0.068044,-0.055787,-0.10512,-0.091802,-0.015673,-0.064624,-0.0049732,-0.27772,0.0038034,-0.12996,0.14417,-0.019426,-0.013099,-0.058227,-0.19292,-0.070728,0.010172,0.063777,0.034613,0.012458,0.017288,-0.014342,-0.11047,-0.12238,-0.091709,0.074206,-0.092433,0.031464,-0.076496,-0.089424,0.04946,-0.10529,-0.046521,0.0073067,-0.057293,0.16877,-0.013582,-0.15158,-0.14399,0.10913,0.0063709,0.080127,-0.046787,0.006603,0.046827,0.060254,-0.024853,-0.12579,0.22546,-0.064642,-0.03138,-0.067929,0.058781,0.11294,-0.069415,-0.16781,-0.15857,0.05515,0.15095,-0.039864,-0.020577,-0.053542,-0.034527,-0.067262,0.062826,-0.0091682,0.049429,0.092376,-0.10278,-0.065945,-0.075057,-0.034861,0.090809,
,,,,,,,,,-0.094961,0.060031,0.054961,-0.029038,-0.15807,-0.045264,-0.0063137,0.017435,-0.074051,-0.062171,0.2624,0.01782,-0.052181,-0.029454,0.022535,0.025091,-0.046492,-0.081348,0.036929,-0.13449,-0.071603,-0.13234,0.00075998,-0.0018813,-0.037671,-0.080317,0.11864,-0.052929,0.021905,0.016693,0.027389,0.044084,0.14696,0.10908,-0.028996,0.14058,0.052417,-0.12593,-0.0010713,-0.053123,0.088913,0.067295,0.10731,-0.075722,-0.044391,-0.12212,-0.082718,-0.050415,0.060594,-0.048338,0.039271,0.0026551,0.0066893,0.058097,0.048133,-0.043341,0.10302,-0.070839,0.027484,0.018528,-0.048014,-0.074522,0.071044,0.049719,0.14576,0.018585,0.0042647,-0.025354,-0.0044968,0.046663,-0.14459,-0.012449,0.072096,-0.052545,-0.0076827,0.0024514,-0.21039,-0.051891,0.021778,-0.12287,0.048831,0.022407,0.20354,0.10515,0.082918,-0.056724,0.002268,0.0095443,0.10155,0.087175,0.12905,-0.047782,-0.035266,0.015657,-0.024592,-0.060675,0.004657,-0.11711,-0.013373,0.11447,-0.0098197,-0.069063,-0.056985,-0.063435,0.067843,-0.16901,0.09318,0.1999,0.053867,0.14817,0.04549,-0.030009,-0.044024,-0.05694,0.045091,0.080224,-0.016351,-0.067642,0.11203,-0.07157,-0.054309,-0.13426,0.12797,0.0019071,0.035876,-0.15665,-0.10649,0.0055759,0.044313,-0.073533,0.15047,0.0089322,-0.036746,0.0030458,-0.11449,-0.049908,0.054506,0.00091497,-0.16234,-0.011909,-0.12348,-0.06055,0.093825,0.091798,0.012061,-0.030785,0.056067,0.1226,0.058969,-0.074002,
