"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,-0.23286,4.2667e-05,NaN,NaN,NaN,NaN,NaN,0.7201,0.11631,
1,-0.23286,0.04609,9.7773,0.25,0,1.4689,1,0,0,
2,-0.85945,0.088801,0.00048916,6.1035e-05,0,0.00048916,1,0,0,
3,-0.85937,0.13418,0.0002758,0.00048828,0,0.0002758,1,0,0,
4,-0.87182,0.17767,0.14107,0.125,0,0.14014,1,0,0,
5,-0.9376,0.21585,0.42035,1,0,0.39792,1,0,0,
6,-0.93803,0.2577,0.028313,0.25,0,0.028305,1,0,0,
7,-0.94075,0.29949,0.050422,1,0,0.05038,1,0,0,
8,-0.94087,0.33833,0.0023983,1,0,0.0023983,1,0,0,
9,-0.94088,0.38794,0.00040387,1,0,0.00040387,1,0,0,
10,-0.94088,0.43385,0.00012716,1,0,0.00012716,1,0,0,
11,-0.94089,0.47169,0.00011674,1,0,0.00011674,1,0,0,
12,-0.94089,0.51544,7.5417e-05,1,0,7.5417e-05,1,0,0,
