"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.019129,3.8891e-05,NaN,NaN,NaN,NaN,NaN,0.32892,0.039048,
1,0.019129,0.56883,10.4241,0.25,0,1.4752,1,0.021513,0.0013076,
2,-0.39974,0.92357,0.85803,0.0625,0,0.70913,1,0.0089636,0.00014746,
3,-0.40003,1.2409,0.10476,0.0625,0,0.10438,1,0.0047183,6.291e-05,
4,-0.39997,1.9927,0.00013737,0.00012207,0,0.00013737,1,0.0047177,6.2903e-05,
5,-0.68643,2.2904,1.0303,1,0,0.80031,1,1.2867e-13,8.9872e-15,
6,-0.68634,2.6763,0.00055756,0.00024414,0,0.00055756,1,1.2512e-14,3.332e-16,
7,-0.68627,3.0245,0.00039428,0.00097656,0,0.00039428,1,5.8878e-15,7.8503e-17,
8,-0.69042,3.3905,0.1646,0.125,0,0.16314,1,2.5266e-15,3.3687e-17,
9,-0.69408,3.7682,0.044029,0.125,0,0.044,1,0,0,
10,-0.70488,4.1326,0.1848,0.25,0,0.18274,1,0,0,
11,-0.75104,4.4761,0.26601,1,0,0.25999,1,0,0,
12,-0.75237,4.82,0.058004,0.125,0,0.057939,1,0,0,
13,-0.78765,5.1731,0.1198,1,0,0.11923,1,0,0,
14,-0.79129,5.4955,0.088796,0.5,0,0.088564,1,0,0,
15,-0.80763,5.859,0.056875,1,0,0.056814,1,0,0,
16,-0.80888,6.1937,0.045452,1,0,0.045421,1,0,0,
17,-0.81288,6.5203,0.028693,1,0,0.028686,1,0,0,
18,-0.81299,6.8918,0.010982,1,0,0.010981,1,0,0,
19,-0.81397,7.213,0.0068017,1,0,0.0068016,1,0,0,
20,-0.81398,7.5892,0.0025046,1,0,0.0025046,1,0,0,
21,-0.81418,7.9691,0.0015171,1,0,0.0015171,1,0,0,
22,-0.81416,8.2965,0.00075339,1,0,0.00075339,1,0,0,
23,-0.81422,8.6698,0.00059956,1,0,0.00059956,1,0,0,
24,-0.8142,8.9998,0.00043473,1,0,0.00043473,1,0,0,
25,-0.81424,9.3257,0.0003827,1,0,0.0003827,1,0,0,
26,-0.81422,9.6853,0.00030753,1,0,0.00030753,1,0,0,
27,-0.81424,10.0218,0.00028061,1,0,0.00028061,1,0,0,
28,-0.81423,10.3828,0.0002374,1,0,0.0002374,1,0,0,
29,-0.81425,10.7227,0.00022089,1,0,0.00022089,1,0,0,
30,-0.81424,11.0904,0.00019284,1,0,0.00019284,1,0,0,
31,-0.81425,11.4394,0.00018169,1,0,0.00018169,1,0,0,
32,-0.81424,11.8064,0.00016204,1,0,0.00016204,1,0,0,
33,-0.81425,12.1866,0.00015401,1,0,0.00015401,1,0,0,
34,-0.81424,12.5677,0.0001395,1,0,0.0001395,1,0,0,
35,-0.81425,12.9581,0.00013345,1,0,0.00013345,1,0,0,
36,-0.81425,13.3126,0.00012231,1,0,0.00012231,1,0,0,
37,-0.81426,13.6379,0.00011759,1,0,0.00011759,1,0,0,
38,-0.81425,14.0041,0.00010877,1,0,0.00010877,1,0,0,
39,-0.81426,14.339,0.00010499,1,0,0.00010499,1,0,0,
40,-0.81425,14.7049,9.7853e-05,1,0,9.7853e-05,1,0,0,
