"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,125,1,0.1,1,5000,3600,0.0001,1,0.04311,-0.04038,-0.083314,0.041648,0.06077,-0.16209,0.12797,0.08853,0.032979,-0.13734,-0.030275,-0.12706,0.05991,-0.12799,-0.18168,0.12976,0.1566,0.087222,-0.088571,0.16868,0.073328,0.020742,-0.13149,-0.038569,0.028217,-0.028819,0.11442,-0.12252,0.024147,0.080565,-0.026166,-0.014262,0.11664,-0.14015,-0.025286,0.048775,0.0036544,0.0021242,-0.14831,-0.020436,0.055689,-0.077988,-0.13896,-0.012634,0.12193,-0.04566,0.071091,-0.039209,0.046775,-0.068603,0.085502,0.024166,-0.016657,0.088281,-0.045271,0.10587,-0.0096504,0.072445,-0.17718,0.0022554,0.0031874,0.23342,0.22414,-0.039234,0.22894,0.11706,0.14988,0.12546,0.13794,-0.16019,0.02325,-0.0055814,0.0046793,-0.11522,0.0656,0.15093,-0.023363,-0.14889,-0.039385,-0.050716,0.1098,-0.0928,0.072165,0.17941,0.073483,0.011681,0.010089,0.081963,-0.048729,0.05595,0.08277,-0.068629,0.03944,-0.080391,-0.0024202,0.14659,-0.10465,0.021685,0.038968,-0.10819,-0.083323,-0.028262,0.15804,0.067669,0.18274,-0.18563,0.10064,0.0017527,0.1233,-0.023407,-0.026028,-0.0026813,0.013153,-0.096915,0.040168,-0.049383,0.08491,-0.018751,-0.15101,0.10331,0.085166,0.025153,-0.073649,0.046482,-0.024515,
,,,,,,,,,-0.0086555,0.013715,0.098169,-0.018446,-0.11188,-0.10669,0.15312,-0.0018576,0.053987,0.17276,-0.039568,-0.051608,-0.038075,-0.033485,0.22969,0.14816,-0.059142,-4.4802e-05,0.15092,-0.02406,-0.022496,0.068241,-0.11242,-0.070743,0.066981,0.18337,-0.087182,-0.013413,-0.04329,0.060972,0.0069937,-0.021318,0.10685,0.1155,0.043447,-0.15197,-0.087164,0.11891,0.07118,0.053071,0.021838,-0.017936,0.16144,-0.26492,-0.060739,0.016879,0.038524,-0.0049704,0.039483,-0.06686,0.045402,-0.065017,0.084595,0.0014376,0.04902,-0.072024,-0.1017,-0.14596,0.048133,0.12024,0.077833,-0.11185,-0.0035583,0.075548,-0.012356,0.027876,-0.018347,0.072445,-0.015276,0.12051,-0.0020783,-0.092124,-0.13065,-0.027485,-0.048298,-0.034236,-0.1819,-0.057029,-0.20725,0.012466,0.0085775,-0.10456,0.029224,0.08542,-0.015583,-0.018889,0.010819,0.092557,-0.13131,0.15492,0.050463,0.027229,0.13524,0.017921,-0.045742,-0.038365,0.086227,0.064408,0.02177,0.046739,0.03112,0.037399,-0.022938,-0.095823,-0.021546,0.072466,-0.006839,-0.091111,0.026872,0.03199,0.04167,-0.060014,0.014195,-0.047741,0.012423,-0.070702,-0.028934,-0.011047,-0.067425,-0.047062,0.016436,-0.089248,-0.056919,-0.046882,0.013857,
,,,,,,,,,-0.0523,-0.14969,-0.11389,-0.15546,-0.05655,0.10199,0.073549,0.043993,0.069185,-0.036984,0.054582,-0.053653,-0.046696,0.041327,-0.017366,0.040393,0.021569,-0.023769,-0.043759,0.0095324,0.16996,0.0073203,-0.12363,-0.071629,0.084012,-0.04528,-0.041421,-0.22959,-0.014865,-0.101,-0.11955,-0.14497,-0.014355,0.0048161,-0.017947,-0.015237,0.0017363,0.072037,-0.069802,-0.030232,-0.035854,-0.069069,-0.049246,0.026132,-0.15611,-0.059279,-0.044673,-0.012574,0.011821,0.023195,-0.11797,-0.081743,-0.0023284,0.034454,-0.12545,0.070588,-0.10248,0.021778,0.056212,0.0091491,0.11788,-0.015311,-0.050718,-0.0015574,0.1734,-0.11095,0.015848,0.043907,0.002219,0.085424,-0.020979,0.13188,0.047127,0.0096106,0.070451,-0.018544,0.06995,0.048243,0.017998,0.037479,-0.098722,0.045207,-0.032868,0.081885,-0.0098756,0.12778,-0.0062392,0.093724,-0.014984,-0.097582,0.0085944,0.015175,0.046004,-0.17307,0.013055,-0.081286,0.0067424,-0.10365,0.10904,-0.11512,-0.037381,-0.13379,0.10988,0.038211,0.10943,-0.024166,-0.02012,0.046218,0.0096727,0.092843,-0.027195,-0.018126,0.096845,-0.13491,0.052482,0.20877,-0.11959,0.079464,-0.16374,0.088081,-0.031993,-0.069937,-0.068545,0.010733,0.043912,
,,,,,,,,,-0.047934,-0.088406,-0.10923,0.14737,0.031793,-0.056895,0.057288,-0.037341,0.012927,-0.17705,-0.093035,0.040167,-0.034167,-0.1556,0.025294,-0.15145,0.11873,0.077564,-0.039402,-0.039067,-0.017232,0.082193,0.032231,-0.19144,0.044398,0.020467,0.0016889,-0.13153,0.026022,-0.052364,-0.0017663,-0.092748,0.09052,-0.049715,-0.00017814,-0.063696,0.048944,-0.064102,0.042641,-0.0027615,0.13981,0.062128,0.15645,-0.10063,0.040421,0.068529,0.016276,-0.081966,-0.074394,0.013863,0.041119,-0.0071069,0.026625,0.087837,-0.064278,-0.0096831,0.083526,-0.13606,-0.025177,-0.12392,0.033574,0.041174,0.15589,0.1094,-0.045195,0.21858,-0.06342,0.063989,0.01657,0.093854,0.089078,-0.086276,-0.1171,-0.0098697,0.11026,-0.15256,-0.013128,-0.025316,-0.091669,-0.036822,0.083609,-0.020387,0.020829,-0.10016,0.13136,0.088411,0.047347,0.10962,0.050473,-0.00037679,-0.030628,0.0078307,-0.036886,-0.014773,0.076614,0.10178,-0.059942,0.16825,-0.060243,-0.11605,-0.19,-0.0082205,0.064028,0.23862,0.15512,-0.058776,-0.11263,-0.15923,-0.014848,0.046323,0.0064736,0.045377,-0.07578,0.033884,0.066425,-0.055808,-0.094997,0.023548,-0.046674,0.0049377,-0.091697,-0.066787,0.016513,-0.14641,0.13369,
,,,,,,,,,-0.051136,0.17899,0.075476,-0.064812,-0.23103,0.042603,-0.03079,0.093129,-0.03657,-0.063621,0.16464,-0.0046331,-0.039272,-0.0060416,-0.0074999,0.13066,0.054654,0.01898,0.11551,0.05497,0.040489,-0.00077992,0.059115,0.045294,-0.089319,0.0039872,-0.014883,-0.12694,0.091565,0.17805,-0.0055743,0.070519,0.0025709,0.035302,-0.13793,-0.017277,0.11542,-0.11007,0.021288,-0.03619,0.072806,0.0094929,0.10192,0.17498,-0.07827,-0.042007,-0.037784,-0.031405,-0.10529,0.11674,-0.16076,0.056798,0.0027803,0.057585,-0.069376,-0.062212,-0.016256,0.01754,0.035364,0.072903,0.049262,0.016343,0.065309,-0.018401,-0.060676,-0.18257,-0.02601,0.11618,0.050366,-0.12009,-0.079016,-0.069064,-0.18521,0.052609,0.0092534,-0.058412,-0.064211,-0.035609,-0.088883,-0.038744,0.14667,0.049935,-0.20608,-0.0044301,0.18299,0.0027073,0.0080566,-0.10305,0.012149,0.043154,-0.1096,-0.1052,0.063067,-0.039685,-0.10286,0.035479,-0.059099,-0.0809,-0.15816,0.017484,0.013578,0.17922,-0.077504,-0.033642,-0.08721,0.019967,0.011097,0.072194,0.070867,-0.049577,0.081431,-0.041126,-0.0025452,0.087178,0.0064249,0.037817,-0.0087606,0.1105,0.066144,-0.16817,-0.0093667,-0.19859,0.040014,-0.08888,-0.079215,
,,,,,,,,,0.14367,0.0061961,0.018321,-0.054419,0.015808,0.040424,-0.013967,0.04721,-0.0091617,-0.036892,-0.0077711,-0.17527,-0.067397,0.032249,0.13713,0.049755,-0.16882,0.1031,-0.23257,0.0041764,0.00035314,0.039412,0.016727,-0.077938,-0.083928,0.021511,-0.01553,0.014161,-0.16163,-0.011491,-0.060117,0.014272,-0.036241,0.06637,0.0088864,0.10222,0.077792,-0.21511,0.021284,0.046567,0.16203,0.037137,0.11979,-0.062602,-0.15856,0.10485,0.13197,0.073635,0.013731,0.089908,0.01302,-0.036827,-0.070614,0.095982,-0.13885,0.1945,-0.033871,0.046013,0.014777,0.042537,0.073566,-0.1367,0.083151,-0.033157,0.075667,0.047491,-0.12214,-0.16861,0.0084473,-0.0071463,-0.04526,0.012758,0.038923,0.075962,-0.11766,-0.026659,-0.079059,0.17521,-0.12807,-0.1118,-0.048631,-0.14384,-0.0407,-0.039505,0.18529,0.061398,0.11363,-0.01886,0.09498,-0.056594,0.070965,-0.014304,0.042599,-0.030818,-0.033354,0.0062703,0.12805,-0.048553,-0.024591,0.0051085,0.11027,0.09064,-0.0075671,-0.010603,0.14772,-0.083141,0.0073635,-0.021278,-0.066635,0.04322,-0.022593,0.0032364,-0.014508,0.12525,-0.085978,-0.036674,0.0032644,0.061623,-0.020483,0.031683,0.17842,-0.054857,-0.0059643,0.16553,-0.058676,
,,,,,,,,,-0.023983,-0.024311,-0.033342,0.16844,-0.062247,0.12964,-0.11817,0.162,-0.0033264,0.075074,-0.036965,0.038005,-0.015739,-0.0016411,0.12176,0.046982,-0.050679,-0.036705,0.0035665,-0.20362,0.15232,0.010263,0.14601,-0.025587,0.0020932,0.068,-0.069508,-0.045894,-0.0070697,-0.055536,0.066623,-0.074077,-0.042288,-0.17355,-0.023807,-0.0086196,0.076806,-0.072939,-0.033105,-0.078514,-0.0018443,-0.025109,0.028357,-0.036755,0.099714,-0.065073,0.099262,-0.093946,0.14788,0.073195,-0.063072,0.0080468,-0.029162,0.16229,-0.076754,0.13488,-0.0062603,-0.072559,0.051097,0.01082,-0.05724,0.092634,0.0093605,-0.020408,-0.019384,-0.14505,-0.0013319,-0.057796,-0.048334,-0.042777,-0.10186,-0.1273,-0.035778,-0.033114,-0.067754,0.029128,-0.07461,0.04981,-0.14064,0.14565,-0.027031,0.026211,0.12414,0.044187,-0.087583,0.11721,-0.054504,-0.0019929,-0.0085809,0.084218,-0.064985,-0.089015,0.0013037,0.050996,0.014851,0.029523,0.040475,0.10837,0.094361,0.12153,0.029173,0.10048,0.14074,0.073693,0.018502,0.045457,0.092712,0.14064,-0.013364,0.012014,0.0051256,-0.072456,-0.084536,-0.049222,0.05012,-0.054904,0.084141,0.071153,0.016907,0.10381,-0.0098401,-0.12707,-0.0025387,0.11258,0.044632,
,,,,,,,,,0.025216,0.13216,0.082058,-0.096063,0.027961,-0.13448,-0.037359,-0.01276,0.057046,-0.10805,-0.10151,-0.014606,0.086952,-0.12591,0.045567,-0.040414,-0.088097,-0.072937,0.066062,0.0086534,0.059238,-0.12583,0.054399,-0.014167,0.073798,0.071833,-0.047055,0.00058828,-0.054194,0.084754,0.076327,-0.10468,0.033963,-0.091915,0.067391,0.014531,-0.0006857,-0.13742,0.035661,-0.040763,0.23526,0.1278,0.13846,-0.10275,-0.06835,0.14791,0.044636,0.057343,-0.0034072,-0.042352,0.082722,-0.070236,-0.0030994,-0.023952,-0.049515,-0.15255,-0.007373,0.11303,0.00077358,0.1058,-0.056761,0.068929,-0.067134,-0.14114,0.086244,-0.082676,0.1326,-0.049032,-0.056864,-0.033093,0.020455,-0.02776,-0.15685,0.080927,0.09842,-0.0015759,-0.046541,-0.073,0.1652,-0.069457,-0.014148,0.048248,0.21986,0.048381,0.044636,0.11863,0.053243,0.1555,-0.0438,0.12385,0.045217,0.10632,-0.00094217,-0.035362,-0.11838,0.041609,0.0543,-0.092665,-0.041154,-0.17779,0.024127,-0.058956,-0.04539,0.13304,0.0050211,0.034572,0.022273,-0.049127,-0.091867,0.0076036,0.032836,0.11701,-0.15294,-0.11873,-0.044055,-0.14959,0.048395,0.098398,0.0095597,0.083672,-0.125,0.062855,0.0087608,0.037501,0.14217,
,,,,,,,,,-0.11598,0.021735,0.058245,0.003912,0.0096506,-0.11694,0.0035281,0.083306,-0.033668,0.056274,-0.037346,-0.03165,0.020619,0.036117,0.0042215,-0.082096,-0.081644,-0.029019,0.017555,-0.038141,-0.054613,-0.012535,-0.036107,0.016948,-0.068798,0.070797,0.10521,-0.038609,-0.068963,0.074675,0.176,0.1036,-0.060595,0.15047,0.062386,-0.20741,0.058202,-0.17372,0.055967,0.074874,0.098433,-0.056689,0.059203,-0.074951,0.0026979,0.093687,0.1982,-0.009001,-0.00087507,0.068082,0.10195,-0.019999,-0.091032,0.027042,-0.086882,0.017824,0.047925,-0.063325,-0.087233,0.076218,0.032513,-0.095035,0.03772,-0.07346,-0.1383,0.096531,-0.0029877,-0.00026676,-0.023156,-0.29995,-0.070272,-0.23847,-0.071587,0.00015426,0.05699,-0.060249,0.074659,-0.067751,-0.10787,0.13373,0.054003,0.036143,0.037474,-0.014727,-0.012991,-0.080188,0.042228,0.045013,-0.12374,-0.058707,0.042813,-0.048942,0.046494,0.23072,-0.048351,-0.070894,-0.14658,0.089805,-0.068054,-0.087046,0.065252,-0.035315,0.010599,-0.20844,0.026492,0.11398,-0.02183,-0.057778,0.087088,-5.7936e-05,0.025413,0.054084,-0.11955,-0.19041,-0.037599,-0.06151,0.020747,-0.049043,0.040557,-0.10398,0.13957,0.18603,-0.14838,-0.042268,0.055536,
,,,,,,,,,-0.017967,0.069804,0.26141,0.01788,-0.10824,-0.029862,-0.1265,-0.0037614,-0.0077839,0.12493,-0.1332,-0.036005,0.036733,0.13404,0.13427,0.1066,-0.17018,-0.010908,0.05855,-0.16023,0.056093,-0.10689,-0.063348,-0.088111,0.052019,0.00098845,0.080922,-0.069219,0.0012846,0.015781,-0.082986,-0.05115,0.032973,-0.12576,0.038036,0.0018598,-0.067275,-0.080489,0.10146,0.060094,-0.039027,0.1525,0.018435,-0.021125,0.083226,0.18899,-0.1114,0.02491,-0.14616,-0.078,0.05696,0.039893,0.10504,-0.094608,0.024782,-0.10741,0.01055,-0.12354,0.022209,-0.0037165,0.067142,0.023468,0.12246,0.08062,-0.1043,0.028578,0.19021,0.022007,0.052864,0.20898,-0.20376,0.12589,-0.050279,0.093037,-0.044328,-0.12986,-0.069096,0.013802,-0.011896,0.031066,0.21235,0.0042398,-0.020945,-0.11487,0.043596,0.011139,0.067213,-0.00247,0.063649,-0.1996,0.056228,0.12269,0.024499,0.23798,0.020189,-0.0011964,0.088731,-0.087883,-0.023817,0.024643,0.11521,-0.11047,-0.11597,-0.016878,-0.054153,0.046152,-0.14263,0.081082,-0.15084,-0.21814,0.036613,-0.091997,0.11114,0.20161,-0.015906,0.043717,-0.04677,0.0012683,-0.083689,-0.074798,0.060737,0.15558,-0.028828,0.032493,0.090658,
