"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,0.042795,6.1923e-05,NaN,NaN,NaN,NaN,NaN,0.20832,0.042097,
1,0.042795,0.96663,96.5492,0.25,0,1.5604,1,0.00042643,1.164e-05,
2,-0.68563,1.7895,0.17171,0.0039063,0,0.17005,1,0,0,
3,-0.68567,3.3229,0.0099602,0.015625,0,0.0099598,1,0,0,
4,-0.68562,4.1675,0.0006755,0.0019531,0,0.0006755,1,0,0,
5,-0.73781,5.0124,0.29269,1,0,0.28474,1,1.6303e-12,3.1875e-14,
6,-0.73799,5.8187,0.022365,0.125,0,0.022361,1,0,0,
7,-0.74141,6.6513,0.11306,1,0,0.11259,1,0,0,
8,-0.74138,7.4492,0.0052713,0.25,0,0.0052713,1,0,0,
9,-0.74158,8.2548,0.011063,1,0,0.011063,1,0,0,
10,-0.74158,9.0795,0.001008,1,0,0.001008,1,0,0,
11,-0.74159,9.846,0.00029344,1,0,0.00029344,1,0,0,
12,-0.74158,10.652,0.00020395,1,0,0.00020395,1,0,0,
13,-0.74159,11.5531,0.00015318,1,0,0.00015318,1,0,0,
14,-0.74158,12.4177,0.00012558,1,0,0.00012558,1,0,0,
15,-0.74159,13.2639,0.00010446,1,0,0.00010446,1,0,0,
16,-0.74159,14.0881,9.0556e-05,1,0,9.0556e-05,1,0,0,
