"repeat","dim","snr","delta","rank","maxOuterIter","maxtime","minstepsize","verbosity","Z",
1,10,0.5,0.7,1,5000,3600,0.0001,1,-0.35828,0.27123,0.11878,0.056477,0.074131,0.14079,-0.51105,0.30213,0.12593,0.107,
,,,,,,,,,0.43797,-0.63192,0.12509,-0.1068,-0.2744,-0.41931,0.0046606,0.14698,-0.53942,0.10682,
,,,,,,,,,-0.022579,0.58621,0.40557,-0.48224,-0.31071,-0.4743,-0.011942,0.08434,0.24015,0.13419,
,,,,,,,,,0.50414,0.31499,-0.57839,-0.16061,-0.092836,0.32128,0.1277,-0.45006,0.064269,0.035693,
,,,,,,,,,-0.26405,0.032537,0.66138,-0.27405,-0.70943,-0.0087013,0.09653,0.035119,0.30316,-0.0374,
,,,,,,,,,0.025408,-0.60665,0.11356,0.022604,0.06139,1.0422,-0.39311,0.37089,0.15395,-0.84948,
,,,,,,,,,0.1023,-0.041447,-0.25119,0.049212,0.094138,0.1198,-0.19396,-0.66901,-0.14101,0.48963,
,,,,,,,,,-0.30576,-0.24306,-0.071882,-0.057614,-0.22456,-0.033887,-0.31606,-0.48955,0.10299,-0.29231,
,,,,,,,,,0.018717,0.75577,0.50401,0.23117,-0.21746,0.067304,-0.11201,-0.77789,-0.8565,-0.22781,
,,,,,,,,,-0.083855,0.024427,0.04908,-0.10991,0.18115,0.14801,0.03339,-0.096404,-0.59719,-0.20613,
